true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-2057.23388671875,-158.75656127929688,-1358.7904052734375,0.0,-2717.580810546875,873.44140625,False,,,1,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-52,1623529252,7.8007590770721436,7.8007590770721436,185884,LOGGI004112,192.168.15.44,7.8007590770721436,0,1,58b1f_00122
-1819.1693115234375,-158.75656127929688,-1432.3713785807292,0.0,-2717.580810546875,713.5767822265625,False,,,2,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-52,1623529252,0.1520693302154541,7.952828407287598,185884,LOGGI004112,192.168.15.44,7.952828407287598,0,2,58b1f_00122
-1645.3359375,-158.75656127929688,-1433.3835754394531,0.0,-2717.580810546875,333.5650329589844,False,,,3,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-52,1623529252,0.15463519096374512,8.107463598251343,185884,LOGGI004112,192.168.15.44,8.107463598251343,0,3,58b1f_00122
-1591.8385009765625,-158.75656127929688,-1288.84873046875,0.0,-2717.580810546875,352.0848083496094,False,,,4,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-52,1623529252,0.16146588325500488,8.268929481506348,185884,LOGGI004112,192.168.15.44,8.268929481506348,0,4,58b1f_00122
-1515.285400390625,-158.75656127929688,-1299.238016764323,0.0,-2717.580810546875,301.49774169921875,False,,,5,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-52,1623529252,0.15228748321533203,8.42121696472168,185884,LOGGI004112,192.168.15.44,8.42121696472168,0,5,58b1f_00122
-1450.1912841796875,-158.75656127929688,-1329.3040945870537,0.0,-2717.580810546875,219.93605041503906,False,,,6,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-52,1623529252,0.13988828659057617,8.561105251312256,185884,LOGGI004112,192.168.15.44,8.561105251312256,0,6,58b1f_00122
-1425.1729736328125,-158.75656127929688,-1288.0763244628906,0.0,-2717.580810546875,210.90716552734375,False,,,7,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-53,1623529253,0.1397254467010498,8.700830698013306,185884,LOGGI004112,192.168.15.44,8.700830698013306,0,7,58b1f_00122
-1390.7874755859375,-158.75656127929688,-1326.7613525390625,0.0,-2717.580810546875,274.449951171875,False,,,8,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-53,1623529253,0.16089200973510742,8.861722707748413,185884,LOGGI004112,192.168.15.44,8.861722707748413,0,8,58b1f_00122
-1358.7271728515625,-158.75656127929688,-1267.510968017578,0.0,-2717.580810546875,208.42298889160156,False,,,9,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-53,1623529253,0.17049360275268555,9.032216310501099,185884,LOGGI004112,192.168.15.44,9.032216310501099,0,9,58b1f_00122
-1337.780517578125,-158.75656127929688,-1335.190712668679,0.0,-2717.580810546875,261.7734680175781,False,,,10,56af3f43a1ed4c03aee8bed389e934c8,2021-06-12_17-20-53,1623529253,0.19267559051513672,9.224891901016235,185884,LOGGI004112,192.168.15.44,9.224891901016235,0,10,58b1f_00122
