true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-478.49853515625,66.66514587402344,-266.6704330444336,0.0,-755.3050537109375,False,,,1,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-13,1623080353,6.939827919006348,6.939827919006348,54384,LOGGI004112,192.168.15.44,6.939827919006348,0,1,67d8a_00375
-474.1693115234375,66.66514587402344,-390.0985852196103,0.0,-1054.439453125,False,,,2,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-14,1623080354,0.18936872482299805,7.129196643829346,54384,LOGGI004112,192.168.15.44,7.129196643829346,0,2,67d8a_00375
-469.9229431152344,66.66514587402344,-425.0879915298954,0.0,-1889.0147705078125,False,,,3,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-14,1623080354,0.18195390701293945,7.311150550842285,54384,LOGGI004112,192.168.15.44,7.311150550842285,0,3,67d8a_00375
-465.73822021484375,66.66514587402344,-429.0502838506931,0.0,-1889.0147705078125,False,,,4,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-14,1623080354,0.1788780689239502,7.490028619766235,54384,LOGGI004112,192.168.15.44,7.490028619766235,0,4,67d8a_00375
-461.7762756347656,66.66514587402344,-467.59512224384383,0.0,-2039.43408203125,False,,,5,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-14,1623080354,0.18463683128356934,7.674665451049805,54384,LOGGI004112,192.168.15.44,7.674665451049805,0,5,67d8a_00375
-457.7241516113281,66.66514587402344,-443.64025916427863,0.0,-2039.43408203125,False,,,6,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-14,1623080354,0.17825913429260254,7.852924585342407,54384,LOGGI004112,192.168.15.44,7.852924585342407,0,6,67d8a_00375
-453.759765625,66.66514587402344,-436.26807554003216,0.0,-2039.43408203125,False,,,7,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-15,1623080355,0.18831944465637207,8.04124402999878,54384,LOGGI004112,192.168.15.44,8.04124402999878,0,7,67d8a_00375
-450.09075927734375,66.66514587402344,-465.99355768274376,0.0,-2039.43408203125,False,,,8,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-15,1623080355,0.17209315299987793,8.213337182998657,54384,LOGGI004112,192.168.15.44,8.213337182998657,0,8,67d8a_00375
-446.3254699707031,66.66514587402344,-470.6658706665039,0.0,-2039.43408203125,False,,,9,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-15,1623080355,0.16824603080749512,8.381583213806152,54384,LOGGI004112,192.168.15.44,8.381583213806152,0,9,67d8a_00375
-442.52423095703125,66.66514587402344,-483.00223503112795,-59.902809143066406,-2039.43408203125,False,,,10,14ff02e8adee4a6689b53db9e4df2a43,2021-06-07_12-39-15,1623080355,0.17137789726257324,8.552961111068726,54384,LOGGI004112,192.168.15.44,8.552961111068726,0,10,67d8a_00375
