true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-118.0596923828125,73.0070571899414,-95.45507535067472,0.0,-145.12167358398438,False,,,1,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-26,1623071006,7.44399356842041,7.44399356842041,17768,LOGGI004112,192.168.15.44,7.44399356842041,0,1,67d8a_00080
-117.65856170654297,73.0070571899414,-102.68607729957218,0.0,-159.50563049316406,False,,,2,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-26,1623071006,0.2210397720336914,7.665033340454102,17768,LOGGI004112,192.168.15.44,7.665033340454102,0,2,67d8a_00080
-117.29642486572266,73.0070571899414,-105.62533077116936,0.0,-177.2311248779297,False,,,3,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-26,1623071006,0.22055745124816895,7.8855907917022705,17768,LOGGI004112,192.168.15.44,7.8855907917022705,0,3,67d8a_00080
-116.89127349853516,73.0070571899414,-108.39692297214415,0.0,-182.42897033691406,False,,,4,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-27,1623071007,0.23045015335083008,8.1160409450531,17768,LOGGI004112,192.168.15.44,8.1160409450531,0,4,67d8a_00080
-116.47492218017578,73.0070571899414,-117.0029649921492,0.0,-301.02886962890625,False,,,5,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-27,1623071007,0.21253252029418945,8.32857346534729,17768,LOGGI004112,192.168.15.44,8.32857346534729,0,5,67d8a_00080
-116.08815002441406,73.0070571899414,-116.8723210819432,0.0,-301.02886962890625,False,,,6,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-27,1623071007,0.24945521354675293,8.578028678894043,17768,LOGGI004112,192.168.15.44,8.578028678894043,0,6,67d8a_00080
-115.73112487792969,73.0070571899414,-116.16509193098041,0.0,-301.02886962890625,False,,,7,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-27,1623071007,0.22964119911193848,8.807669878005981,17768,LOGGI004112,192.168.15.44,8.807669878005981,0,7,67d8a_00080
-115.40774536132812,73.0070571899414,-117.05896504720052,0.0,-301.02886962890625,False,,,8,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-28,1623071008,0.285675048828125,9.093344926834106,17768,LOGGI004112,192.168.15.44,9.093344926834106,0,8,67d8a_00080
-115.09056091308594,73.0070571899414,-115.46075347229674,0.0,-301.02886962890625,False,,,9,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-28,1623071008,0.2874479293823242,9.38079285621643,17768,LOGGI004112,192.168.15.44,9.38079285621643,0,9,67d8a_00080
-114.75670623779297,73.0070571899414,-119.26496147155761,-58.66534423828125,-327.9296569824219,False,,,10,f629643db8a646088bab637ec16cc0dd,2021-06-07_10-03-28,1623071008,0.18693923950195312,9.567732095718384,17768,LOGGI004112,192.168.15.44,9.567732095718384,0,10,67d8a_00080
