true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-161.15289306640625,26.643144607543945,-200.42290358109906,0.0,-416.28985595703125,False,,,1,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-06,1623075906,6.936194181442261,6.936194181442261,37203,LOGGI004112,192.168.15.44,6.936194181442261,0,1,67d8a_00232
-140.49557495117188,26.643144607543945,-186.96531640915643,0.0,-416.28985595703125,False,,,2,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-06,1623075906,0.2052934169769287,7.1414875984191895,37203,LOGGI004112,192.168.15.44,7.1414875984191895,0,2,67d8a_00232
-127.78870391845703,26.643144607543945,-174.0220937421245,0.0,-416.28985595703125,False,,,3,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-06,1623075906,0.23986315727233887,7.381350755691528,37203,LOGGI004112,192.168.15.44,7.381350755691528,0,3,67d8a_00232
-119.40097045898438,26.643144607543945,-160.60834503173828,0.0,-416.28985595703125,False,,,4,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-06,1623075906,0.22924089431762695,7.610591650009155,37203,LOGGI004112,192.168.15.44,7.610591650009155,0,4,67d8a_00232
-111.90612030029297,26.643144607543945,-152.67884003882315,0.0,-416.28985595703125,False,,,5,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-07,1623075907,0.22020363807678223,7.8307952880859375,37203,LOGGI004112,192.168.15.44,7.8307952880859375,0,5,67d8a_00232
-105.81941223144531,26.643144607543945,-145.36981770249665,0.0,-416.28985595703125,False,,,6,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-07,1623075907,0.2364494800567627,8.0672447681427,37203,LOGGI004112,192.168.15.44,8.0672447681427,0,6,67d8a_00232
-100.28240203857422,26.643144607543945,-140.81541405261402,0.0,-416.28985595703125,False,,,7,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-07,1623075907,0.23498225212097168,8.302227020263672,37203,LOGGI004112,192.168.15.44,8.302227020263672,0,7,67d8a_00232
-95.87498474121094,26.643144607543945,-134.96391983974127,0.0,-416.28985595703125,False,,,8,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-07,1623075907,0.20945382118225098,8.511680841445923,37203,LOGGI004112,192.168.15.44,8.511680841445923,0,8,67d8a_00232
-91.86577606201172,26.643144607543945,-131.47588708898525,0.0,-416.28985595703125,False,,,9,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-08,1623075908,0.16165471076965332,8.673335552215576,37203,LOGGI004112,192.168.15.44,8.673335552215576,0,9,67d8a_00232
-88.5345230102539,26.643144607543945,-130.3664331817627,-28.985260009765625,-416.28985595703125,False,,,10,274ec81b1ee1460783a8cddb74f31c2d,2021-06-07_11-25-08,1623075908,0.1996748447418213,8.873010396957397,37203,LOGGI004112,192.168.15.44,8.873010396957397,0,10,67d8a_00232
