true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-1772.2528076171875,37.82746124267578,-1514.3837835138495,0.0,-4268.88037109375,False,,,1,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-36,1623075396,7.618373870849609,7.618373870849609,35438,LOGGI004112,192.168.15.44,7.618373870849609,0,1,67d8a_00217
-1752.721923828125,37.82746124267578,-1622.0268612816221,0.0,-4268.88037109375,False,,,2,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-36,1623075396,0.22188448905944824,7.840258359909058,35438,LOGGI004112,192.168.15.44,7.840258359909058,0,2,67d8a_00217
-1734.116455078125,37.82746124267578,-1720.5364576770414,0.0,-4268.88037109375,False,,,3,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-37,1623075397,0.26331400871276855,8.103572368621826,35438,LOGGI004112,192.168.15.44,8.103572368621826,0,3,67d8a_00217
-1716.125,37.82746124267578,-1902.8659608422256,0.0,-5140.55029296875,False,,,4,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-37,1623075397,0.17239999771118164,8.275972366333008,35438,LOGGI004112,192.168.15.44,8.275972366333008,0,4,67d8a_00217
-1698.1683349609375,37.82746124267578,-1827.2933900122548,0.0,-5140.55029296875,False,,,5,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-37,1623075397,0.1814711093902588,8.457443475723267,35438,LOGGI004112,192.168.15.44,8.457443475723267,0,5,67d8a_00217
-1680.8590087890625,37.82746124267578,-1817.7077456615011,0.0,-5140.55029296875,False,,,6,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-37,1623075397,0.2783524990081787,8.735795974731445,35438,LOGGI004112,192.168.15.44,8.735795974731445,0,6,67d8a_00217
-1664.304931640625,37.82746124267578,-1847.9529943331866,0.0,-5140.55029296875,False,,,7,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-37,1623075397,0.2738792896270752,9.00967526435852,35438,LOGGI004112,192.168.15.44,9.00967526435852,0,7,67d8a_00217
-1648.172607421875,37.82746124267578,-1817.7839536313656,0.0,-5140.55029296875,False,,,8,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-38,1623075398,0.19475936889648438,9.204434633255005,35438,LOGGI004112,192.168.15.44,9.204434633255005,0,8,67d8a_00217
-1632.1324462890625,37.82746124267578,-1811.209471314818,0.0,-5140.55029296875,False,,,9,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-38,1623075398,0.21233582496643066,9.416770458221436,35438,LOGGI004112,192.168.15.44,9.416770458221436,0,9,67d8a_00217
-1617.1497802734375,37.82746124267578,-1757.9116339111329,-513.6251220703125,-5140.55029296875,False,,,10,56bb097416e64c259e4ea977a842475f,2021-06-07_11-16-38,1623075398,0.2305450439453125,9.647315502166748,35438,LOGGI004112,192.168.15.44,9.647315502166748,0,10,67d8a_00217
