true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-1626.3472900390625,-85.25251007080078,-3853.240478515625,0.0,-7706.48095703125,680.8650512695312,False,,,1,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-52,1623529252,6.7968738079071045,6.7968738079071045,185951,LOGGI004112,192.168.15.44,6.7968738079071045,0,1,58b1f_00127
-1581.923828125,-85.25251007080078,-3028.765625,0.0,-7706.48095703125,82.11482238769531,False,,,2,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-53,1623529253,0.22858572006225586,7.02545952796936,185951,LOGGI004112,192.168.15.44,7.02545952796936,0,2,58b1f_00127
-1417.8714599609375,-85.25251007080078,-2812.7141723632812,0.0,-7706.48095703125,204.37399291992188,False,,,3,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-53,1623529253,0.14188551902770996,7.16734504699707,185951,LOGGI004112,192.168.15.44,7.16734504699707,0,3,58b1f_00127
-1384.7005615234375,-85.25251007080078,-2411.477197265625,0.0,-7706.48095703125,40.45199966430664,False,,,4,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-53,1623529253,0.1323385238647461,7.299683570861816,185951,LOGGI004112,192.168.15.44,7.299683570861816,0,4,58b1f_00127
-1337.9161376953125,-85.25251007080078,-2211.1949869791665,0.0,-7706.48095703125,65.0259017944336,False,,,5,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-53,1623529253,0.16457557678222656,7.464259147644043,185951,LOGGI004112,192.168.15.44,7.464259147644043,0,5,58b1f_00127
-1317.6611328125,-85.25251007080078,-2055.9671456473216,0.0,-7706.48095703125,51.630775451660156,False,,,6,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-53,1623529253,0.16388964653015137,7.628148794174194,185951,LOGGI004112,192.168.15.44,7.628148794174194,0,6,58b1f_00127
-1277.9864501953125,-85.25251007080078,-1998.8062133789062,0.0,-7706.48095703125,62.915985107421875,False,,,7,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-54,1623529254,0.166947603225708,7.795096397399902,185951,LOGGI004112,192.168.15.44,7.795096397399902,0,7,58b1f_00127
-1232.7178955078125,-85.25251007080078,-1945.1104600694443,0.0,-7706.48095703125,74.76472473144531,False,,,8,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-54,1623529254,0.1674044132232666,7.962500810623169,185951,LOGGI004112,192.168.15.44,7.962500810623169,0,8,58b1f_00127
-1209.161376953125,-85.25251007080078,-1836.1106689453125,0.0,-7706.48095703125,41.13605499267578,False,,,9,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-54,1623529254,0.1672208309173584,8.129721641540527,185951,LOGGI004112,192.168.15.44,8.129721641540527,0,9,58b1f_00127
-1141.2423095703125,-85.25251007080078,-1800.2537619850852,0.0,-7706.48095703125,69.7689437866211,False,,,10,bea9e9a3ef4647b7945ed9a72a0b12c4,2021-06-12_17-20-54,1623529254,0.16726398468017578,8.296985626220703,185951,LOGGI004112,192.168.15.44,8.296985626220703,0,10,58b1f_00127
