true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-22984.369140625,-213.60247802734375,-11313.3076171875,0.0,-22626.615234375,29558.65625,False,,,1,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-38,1623529898,7.232489109039307,7.232489109039307,188229,LOGGI004112,192.168.15.44,7.232489109039307,0,1,58b1f_00142
-19615.037109375,-213.60247802734375,-22117.358723958332,0.0,-43725.4609375,11596.3876953125,False,,,2,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-38,1623529898,0.24023056030273438,7.472719669342041,188229,LOGGI004112,192.168.15.44,7.472719669342041,0,2,58b1f_00142
-17386.28515625,-213.60247802734375,-25239.78662109375,0.0,-43725.4609375,6345.79443359375,False,,,3,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-39,1623529899,0.2557404041290283,7.728460073471069,188229,LOGGI004112,192.168.15.44,7.728460073471069,0,3,58b1f_00142
-16729.90234375,-213.60247802734375,-22864.473046875,0.0,-43725.4609375,5459.40771484375,False,,,4,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-39,1623529899,0.2352597713470459,7.963719844818115,188229,LOGGI004112,192.168.15.44,7.963719844818115,0,4,58b1f_00142
-16402.43359375,-213.60247802734375,-21190.67138671875,0.0,-43725.4609375,5144.7763671875,False,,,5,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-39,1623529899,0.21204161643981934,8.175761461257935,188229,LOGGI004112,192.168.15.44,8.175761461257935,0,5,58b1f_00142
-15313.2744140625,-213.60247802734375,-21165.53641183036,0.0,-43725.4609375,3953.1298828125,False,,,6,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-39,1623529899,0.23520278930664062,8.410964250564575,188229,LOGGI004112,192.168.15.44,8.410964250564575,0,6,58b1f_00142
-14861.818359375,-213.60247802734375,-19951.345092773438,0.0,-43725.4609375,4080.10400390625,False,,,7,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-40,1623529900,0.2284836769104004,8.639447927474976,188229,LOGGI004112,192.168.15.44,8.639447927474976,0,7,58b1f_00142
-14762.4462890625,-213.60247802734375,-18987.044270833332,0.0,-43725.4609375,4226.1318359375,False,,,8,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-40,1623529900,0.26184916496276855,8.901297092437744,188229,LOGGI004112,192.168.15.44,8.901297092437744,0,8,58b1f_00142
-14900.15234375,-213.60247802734375,-19104.2220703125,0.0,-43725.4609375,4626.10546875,False,,,9,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-40,1623529900,0.26096510887145996,9.162262201309204,188229,LOGGI004112,192.168.15.44,9.162262201309204,0,9,58b1f_00142
-14608.3125,-213.60247802734375,-18474.7568359375,0.0,-43725.4609375,5657.2734375,False,,,10,c62134d7d22946d78a1d1b01bce852cf,2021-06-12_17-31-40,1623529900,0.25754618644714355,9.419808387756348,188229,LOGGI004112,192.168.15.44,9.419808387756348,0,10,58b1f_00142
