true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-4279.66748046875,-228.66629028320312,-2344.377685546875,0.0,-4688.75537109375,1777.6259765625,False,,,1,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-54,1623526014,7.254205226898193,7.254205226898193,177417,LOGGI004112,192.168.15.44,7.254205226898193,0,1,58b1f_00042
-3513.095703125,-228.66629028320312,-2602.5846354166665,0.0,-4688.75537109375,819.7608032226562,False,,,2,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-54,1623526014,0.17755985260009766,7.431765079498291,177417,LOGGI004112,192.168.15.44,7.431765079498291,0,2,58b1f_00042
-3060.498779296875,-228.66629028320312,-3351.0992431640625,0.0,-5596.64306640625,899.3005981445312,False,,,3,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-54,1623526014,0.1705176830291748,7.602282762527466,177417,LOGGI004112,192.168.15.44,7.602282762527466,0,3,58b1f_00042
-2488.171875,-228.66629028320312,-3348.63759765625,0.0,-5596.64306640625,429.4321594238281,False,,,4,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-54,1623526014,0.17329621315002441,7.77557897567749,177417,LOGGI004112,192.168.15.44,7.77557897567749,0,4,58b1f_00042
-2331.162353515625,-228.66629028320312,-3041.5760294596353,0.0,-5596.64306640625,201.83595275878906,False,,,5,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-55,1623526015,0.1669461727142334,7.942525148391724,177417,LOGGI004112,192.168.15.44,7.942525148391724,0,5,58b1f_00042
-2299.684326171875,-228.66629028320312,-2911.578386579241,0.0,-5596.64306640625,262.995361328125,False,,,6,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-55,1623526015,0.1696453094482422,8.112170457839966,177417,LOGGI004112,192.168.15.44,8.112170457839966,0,6,58b1f_00042
-2197.499267578125,-228.66629028320312,-2822.174789428711,0.0,-5596.64306640625,291.3122253417969,False,,,7,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-55,1623526015,0.1779346466064453,8.290105104446411,177417,LOGGI004112,192.168.15.44,8.290105104446411,0,7,58b1f_00042
-2053.812255859375,-228.66629028320312,-2714.3277045355903,0.0,-5596.64306640625,190.49945068359375,False,,,8,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-55,1623526015,0.16486859321594238,8.454973697662354,177417,LOGGI004112,192.168.15.44,8.454973697662354,0,8,58b1f_00042
-1957.1605224609375,-228.66629028320312,-2660.0476196289064,0.0,-5596.64306640625,167.1839599609375,False,,,9,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-55,1623526015,0.1693882942199707,8.624361991882324,177417,LOGGI004112,192.168.15.44,8.624361991882324,0,9,58b1f_00042
-1879.95751953125,-228.66629028320312,-2590.454112659801,0.0,-5596.64306640625,183.36912536621094,False,,,10,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-55,1623526015,0.1714637279510498,8.795825719833374,177417,LOGGI004112,192.168.15.44,8.795825719833374,0,10,58b1f_00042
-1879.695556640625,-228.66629028320312,-2497.9780069986978,0.0,-5596.64306640625,88.88114929199219,False,,,11,e9efaf79d39e405385ef00adb77a6eb3,2021-06-12_16-26-56,1623526016,0.17322635650634766,8.969052076339722,177417,LOGGI004112,192.168.15.44,8.969052076339722,0,11,58b1f_00042
