#Samples,Avg. cos sim with true grad,Avg. pairwise cos sim,Norm,Estimator,K,trial
50000,0.9978705644607544,0.997324526309967,1.1122814416885376,dpg,1,Generator(PCG64)
50000,0.9955636858940125,0.9991376399993896,2.1997005939483643,maac,1,Generator(PCG64)
50000,0.9663274884223938,0.9332438111305237,0.15562975406646729,dpg,1,Generator(PCG64)
50000,0.9865601658821106,0.9811462163925171,0.3038298785686493,maac,1,Generator(PCG64)
50000,0.9985584020614624,0.9992077350616455,2.975865364074707,dpg,1,Generator(PCG64)
50000,0.9972690343856812,0.9995484948158264,5.906678676605225,maac,1,Generator(PCG64)
50000,0.9998213052749634,0.9998162388801575,49.541038513183594,dpg,1,Generator(PCG64)
50000,0.999341607093811,0.9998873472213745,98.91468811035156,maac,1,Generator(PCG64)
50000,0.9987365007400513,0.9984755516052246,8.779780387878418,dpg,1,Generator(PCG64)
50000,0.9942922592163086,0.9992485046386719,17.18562126159668,maac,1,Generator(PCG64)
50000,0.999688446521759,0.9998787045478821,24.883129119873047,dpg,1,Generator(PCG64)
50000,0.9993700981140137,0.9998959898948669,49.636104583740234,maac,1,Generator(PCG64)
50000,0.9989243745803833,0.9989357590675354,2.1726603507995605,dpg,1,Generator(PCG64)
50000,0.9953187108039856,0.9993721842765808,4.290676593780518,maac,1,Generator(PCG64)
50000,0.9986870884895325,0.9987013339996338,5.097170829772949,dpg,1,Generator(PCG64)
50000,0.9964035153388977,0.9994173645973206,10.111576080322266,maac,1,Generator(PCG64)
50000,0.9988657236099243,0.9991210103034973,55.64128494262695,dpg,1,Generator(PCG64)
50000,0.9985345602035522,0.9996286034584045,110.55732727050781,maac,1,Generator(PCG64)
50000,0.9992183446884155,0.9996118545532227,12.919036865234375,dpg,1,Generator(PCG64)
50000,0.9981251955032349,0.9996745586395264,25.682897567749023,maac,1,Generator(PCG64)
50000,0.9974812269210815,0.9965465068817139,1.1116474866867065,dpg,2,Generator(PCG64)
50000,0.9905681610107422,0.9989174008369446,3.2683091163635254,maac,2,Generator(PCG64)
50000,0.9988271594047546,0.9987314939498901,2.1721279621124268,dpg,2,Generator(PCG64)
50000,0.9889615774154663,0.9994615316390991,6.35261344909668,maac,2,Generator(PCG64)
50000,0.9630244970321655,0.9298840761184692,0.15825234353542328,dpg,2,Generator(PCG64)
50000,0.981885552406311,0.9831833839416504,0.44983118772506714,maac,2,Generator(PCG64)
50000,0.9997676610946655,0.9997698664665222,49.452980041503906,dpg,2,Generator(PCG64)
50000,0.9981372952461243,0.9998900294303894,147.5138397216797,maac,2,Generator(PCG64)
50000,0.9984452128410339,0.9988945126533508,2.980154275894165,dpg,2,Generator(PCG64)
50000,0.9938755035400391,0.9995814561843872,8.754599571228027,maac,2,Generator(PCG64)
50000,0.9996297955513,0.9997863173484802,24.89313507080078,dpg,2,Generator(PCG64)
50000,0.9982511401176453,0.9998916387557983,73.93785095214844,maac,2,Generator(PCG64)
50000,0.9987923502922058,0.9989347457885742,55.657012939453125,dpg,2,Generator(PCG64)
50000,0.997251033782959,0.9996092915534973,166.4064178466797,maac,2,Generator(PCG64)
50000,0.9983089566230774,0.9976184368133545,8.804675102233887,dpg,2,Generator(PCG64)
50000,0.9874688982963562,0.9991258382797241,25.337556838989258,maac,2,Generator(PCG64)
50000,0.9986112713813782,0.9984771013259888,5.103828430175781,dpg,2,Generator(PCG64)
50000,0.9912629127502441,0.9995163679122925,14.96338939666748,maac,2,Generator(PCG64)
50000,0.9991124868392944,0.9994015097618103,12.915533065795898,dpg,2,Generator(PCG64)
50000,0.9956180453300476,0.9996871948242188,38.122982025146484,maac,2,Generator(PCG64)
50000,0.9973495602607727,0.995945394039154,1.1120374202728271,dpg,3,Generator(PCG64)
50000,0.9846237897872925,0.9991434812545776,4.268276214599609,maac,3,Generator(PCG64)
50000,0.9678354263305664,0.9387417435646057,0.15874329209327698,dpg,3,Generator(PCG64)
50000,0.9787635803222656,0.9865184426307678,0.5891848802566528,maac,3,Generator(PCG64)
50000,0.998724102973938,0.9986271262168884,2.168670654296875,dpg,3,Generator(PCG64)
50000,0.9824718236923218,0.9994817972183228,8.304064750671387,maac,3,Generator(PCG64)
50000,0.9997459650039673,0.9996791481971741,49.502410888671875,dpg,3,Generator(PCG64)
50000,0.9960141181945801,0.9998937249183655,195.22036743164062,maac,3,Generator(PCG64)
50000,0.9984081983566284,0.9988100528717041,2.979841470718384,dpg,3,Generator(PCG64)
50000,0.9893194437026978,0.9995635151863098,11.527414321899414,maac,3,Generator(PCG64)
50000,0.9989466667175293,0.9992219805717468,12.903036117553711,dpg,3,Generator(PCG64)
50000,0.9919471740722656,0.9997233152389526,50.27558517456055,maac,3,Generator(PCG64)
50000,0.9996166229248047,0.9997173547744751,24.886783599853516,dpg,3,Generator(PCG64)
50000,0.9963326454162598,0.9999242424964905,97.56602478027344,maac,3,Generator(PCG64)
50000,0.9985116720199585,0.9984810948371887,5.111445903778076,dpg,3,Generator(PCG64)
50000,0.9850322604179382,0.9995085000991821,19.63604164123535,maac,3,Generator(PCG64)
50000,0.9985967874526978,0.9987608194351196,55.3616943359375,dpg,3,Generator(PCG64)
50000,0.9954264760017395,0.9996430277824402,219.7592010498047,maac,3,Generator(PCG64)
50000,0.9985042810440063,0.9980258345603943,8.794910430908203,dpg,3,Generator(PCG64)
50000,0.9803037643432617,0.9992324113845825,33.185508728027344,maac,3,Generator(PCG64)
50000,0.9664462804794312,0.9362900853157043,0.15855784714221954,dpg,4,Generator(PCG64)
50000,0.9722946286201477,0.9878174066543579,0.7259250283241272,maac,4,Generator(PCG64)
50000,0.9988075494766235,0.998671293258667,2.172185182571411,dpg,4,Generator(PCG64)
50000,0.975090503692627,0.9995808005332947,10.191736221313477,maac,4,Generator(PCG64)
50000,0.9974945783615112,0.9963878393173218,1.108769178390503,dpg,4,Generator(PCG64)
50000,0.9779360890388489,0.9991387128829956,5.244384765625,maac,4,Generator(PCG64)
50000,0.9996947050094604,0.9995874166488647,49.41416931152344,dpg,4,Generator(PCG64)
50000,0.9928234219551086,0.9999104142189026,240.7364501953125,maac,4,Generator(PCG64)
50000,0.9996463656425476,0.9997161626815796,24.851472854614258,dpg,4,Generator(PCG64)
50000,0.9934762716293335,0.9998903870582581,120.50163269042969,maac,4,Generator(PCG64)
50000,0.9989960789680481,0.9991834759712219,12.898503303527832,dpg,4,Generator(PCG64)
50000,0.9872795343399048,0.9997223019599915,61.63800811767578,maac,4,Generator(PCG64)
50000,0.9982999563217163,0.998384416103363,2.9864044189453125,dpg,4,Generator(PCG64)
50000,0.9832962155342102,0.9996733069419861,14.105260848999023,maac,4,Generator(PCG64)
50000,0.9987672567367554,0.9990490674972534,55.41949462890625,dpg,4,Generator(PCG64)
50000,0.9927342534065247,0.999739944934845,272.9117431640625,maac,4,Generator(PCG64)
50000,0.9985250234603882,0.9979215860366821,8.790619850158691,dpg,4,Generator(PCG64)
50000,0.9725574254989624,0.9994615316390991,40.62519836425781,maac,4,Generator(PCG64)
50000,0.9983839988708496,0.9982478618621826,5.116888523101807,dpg,4,Generator(PCG64)
50000,0.9783134460449219,0.999562680721283,24.048959732055664,maac,4,Generator(PCG64)
50000,0.9657903909683228,0.9381402134895325,0.1564890742301941,dpg,5,Generator(PCG64)
50000,0.9685596227645874,0.9893303513526917,0.8621103167533875,maac,5,Generator(PCG64)
50000,0.998727023601532,0.998631477355957,2.16861891746521,dpg,5,Generator(PCG64)
50000,0.9677335619926453,0.9996334314346313,11.969369888305664,maac,5,Generator(PCG64)
50000,0.9972679018974304,0.9960644245147705,1.1123039722442627,dpg,5,Generator(PCG64)
50000,0.9708065986633301,0.9993207454681396,6.161710262298584,maac,5,Generator(PCG64)
50000,0.9997419118881226,0.9996044635772705,49.44658279418945,dpg,5,Generator(PCG64)
50000,0.9885212182998657,0.9999247789382935,284.2920837402344,maac,5,Generator(PCG64)
50000,0.9996113777160645,0.9997090697288513,24.84385871887207,dpg,5,Generator(PCG64)
50000,0.989503026008606,0.9999211430549622,142.03115844726562,maac,5,Generator(PCG64)
50000,0.9989593625068665,0.9991097450256348,12.924295425415039,dpg,5,Generator(PCG64)
50000,0.9817852973937988,0.9997460246086121,72.58110809326172,maac,5,Generator(PCG64)
50000,0.9980806112289429,0.9985705018043518,2.9769930839538574,dpg,5,Generator(PCG64)
50000,0.9770835638046265,0.9996737241744995,16.608600616455078,maac,5,Generator(PCG64)
50000,0.9986177682876587,0.9988263249397278,55.60502243041992,dpg,5,Generator(PCG64)
50000,0.9895126223564148,0.9997506141662598,322.69073486328125,maac,5,Generator(PCG64)
50000,0.9984022378921509,0.9976277947425842,8.801605224609375,dpg,5,Generator(PCG64)
50000,0.9648507237434387,0.9994235634803772,47.687889099121094,maac,5,Generator(PCG64)
50000,0.9985467195510864,0.9981518387794495,5.106122016906738,dpg,5,Generator(PCG64)
50000,0.9713241457939148,0.9995830059051514,28.248260498046875,maac,5,Generator(PCG64)
50000,0.966638445854187,0.9347503781318665,0.15661966800689697,dpg,6,Generator(PCG64)
50000,0.9632804989814758,0.9916293621063232,0.9890311360359192,maac,6,Generator(PCG64)
50000,0.9988049268722534,0.9986826777458191,2.17514967918396,dpg,6,Generator(PCG64)
50000,0.9591119885444641,0.999609649181366,13.708101272583008,maac,6,Generator(PCG64)
50000,0.9975810050964355,0.9964345097541809,1.1099169254302979,dpg,6,Generator(PCG64)
50000,0.9630022048950195,0.9993034601211548,7.020277500152588,maac,6,Generator(PCG64)
50000,0.9996801614761353,0.9995361566543579,49.39194869995117,dpg,6,Generator(PCG64)
50000,0.9832239151000977,0.9999265074729919,323.26824951171875,maac,6,Generator(PCG64)
50000,0.9995633959770203,0.9995909929275513,24.84476661682129,dpg,6,Generator(PCG64)
50000,0.9847510457038879,0.9999083876609802,162.55477905273438,maac,6,Generator(PCG64)
50000,0.9981403350830078,0.9982187747955322,2.989487648010254,dpg,6,Generator(PCG64)
50000,0.9702996015548706,0.9997097253799438,18.90915870666504,maac,6,Generator(PCG64)
50000,0.9988200068473816,0.9989557862281799,12.891168594360352,dpg,6,Generator(PCG64)
50000,0.9757614135742188,0.9997823238372803,82.890625,maac,6,Generator(PCG64)
50000,0.9984130859375,0.9978697896003723,8.78758430480957,dpg,6,Generator(PCG64)
50000,0.9565760493278503,0.9994752407073975,54.43207931518555,maac,6,Generator(PCG64)
50000,0.9986258745193481,0.9988005757331848,55.56664276123047,dpg,6,Generator(PCG64)
50000,0.9856036305427551,0.9997894167900085,371.76470947265625,maac,6,Generator(PCG64)
50000,0.9985068440437317,0.9983619451522827,5.117396354675293,dpg,6,Generator(PCG64)
50000,0.9626814723014832,0.9996468424797058,32.20502471923828,maac,6,Generator(PCG64)
50000,0.9619190096855164,0.9262892007827759,0.1585976928472519,dpg,7,Generator(PCG64)
50000,0.9574332237243652,0.992243766784668,1.1093049049377441,maac,7,Generator(PCG64)
50000,0.9975655674934387,0.9963157773017883,1.112200140953064,dpg,7,Generator(PCG64)
50000,0.9553232192993164,0.9994412064552307,7.851517677307129,maac,7,Generator(PCG64)
50000,0.9995735883712769,0.9993008375167847,49.44370651245117,dpg,7,Generator(PCG64)
50000,0.977120041847229,0.9999285340309143,361.0480651855469,maac,7,Generator(PCG64)
50000,0.9987828135490417,0.9987287521362305,2.167687177658081,dpg,7,Generator(PCG64)
50000,0.9514988660812378,0.9996588826179504,15.285642623901367,maac,7,Generator(PCG64)
50000,0.9995610117912292,0.999548614025116,24.86026382446289,dpg,7,Generator(PCG64)
50000,0.9787815809249878,0.999942421913147,181.59625244140625,maac,7,Generator(PCG64)
50000,0.9982744455337524,0.9984966516494751,2.981238603591919,dpg,7,Generator(PCG64)
50000,0.9628974795341492,0.9997044205665588,21.12932777404785,maac,7,Generator(PCG64)
50000,0.9988874197006226,0.9990282654762268,12.908638000488281,dpg,7,Generator(PCG64)
50000,0.9689852595329285,0.9997501969337463,92.53575134277344,maac,7,Generator(PCG64)
50000,0.9982887506484985,0.9982208013534546,5.104755401611328,dpg,7,Generator(PCG64)
50000,0.955055832862854,0.9996824264526367,35.92075729370117,maac,7,Generator(PCG64)
50000,0.998425304889679,0.99784255027771,8.810213088989258,dpg,7,Generator(PCG64)
50000,0.9490577578544617,0.9996349811553955,60.96172332763672,maac,7,Generator(PCG64)
50000,0.9985143542289734,0.9988303184509277,55.47441482543945,dpg,7,Generator(PCG64)
50000,0.981249988079071,0.9998250603675842,419.62615966796875,maac,7,Generator(PCG64)
50000,0.9661145210266113,0.9338436722755432,0.15926378965377808,dpg,8,Generator(PCG64)
50000,0.9510363340377808,0.9925537109375,1.236723780632019,maac,8,Generator(PCG64)
50000,0.9996670484542847,0.9995332360267639,49.430885314941406,dpg,8,Generator(PCG64)
50000,0.970332145690918,0.9999463558197021,394.30999755859375,maac,8,Generator(PCG64)
50000,0.9974862337112427,0.9962381720542908,1.109846830368042,dpg,8,Generator(PCG64)
50000,0.948145866394043,0.9995167851448059,8.617379188537598,maac,8,Generator(PCG64)
50000,0.9985644221305847,0.9983709454536438,5.092635154724121,dpg,8,Generator(PCG64)
50000,0.9472614526748657,0.9997119307518005,39.497066497802734,maac,8,Generator(PCG64)
50000,0.9987670183181763,0.9985339045524597,2.165897846221924,dpg,8,Generator(PCG64)
50000,0.9436932802200317,0.9997503757476807,16.808696746826172,maac,8,Generator(PCG64)
50000,0.9994885325431824,0.9995057582855225,24.909160614013672,dpg,8,Generator(PCG64)
50000,0.97285395860672,0.9999504685401917,198.561767578125,maac,8,Generator(PCG64)
50000,0.9988701939582825,0.9990142583847046,12.914690017700195,dpg,8,Generator(PCG64)
50000,0.9625720977783203,0.999799370765686,101.3928451538086,maac,8,Generator(PCG64)
50000,0.998127818107605,0.9984230995178223,2.974076747894287,dpg,8,Generator(PCG64)
50000,0.9549561738967896,0.9997534155845642,23.140222549438477,maac,8,Generator(PCG64)
50000,0.9983223080635071,0.9979832768440247,8.794778823852539,dpg,8,Generator(PCG64)
50000,0.9411212205886841,0.9995952248573303,66.768798828125,maac,8,Generator(PCG64)
50000,0.9986270070075989,0.9988375902175903,55.58312225341797,dpg,8,Generator(PCG64)
50000,0.9764254689216614,0.9998124241828918,463.2405700683594,maac,8,Generator(PCG64)
50000,0.9649840593338013,0.9330845475196838,0.15662141144275665,dpg,9,Generator(PCG64)
50000,0.9461509585380554,0.9939836263656616,1.3384629487991333,maac,9,Generator(PCG64)
50000,0.9996272921562195,0.9994475245475769,49.59107208251953,dpg,9,Generator(PCG64)
50000,0.9635823369026184,0.9999467730522156,421.56781005859375,maac,9,Generator(PCG64)
50000,0.9973546862602234,0.9963347315788269,1.1119297742843628,dpg,9,Generator(PCG64)
50000,0.9397214651107788,0.9994931817054749,9.326839447021484,maac,9,Generator(PCG64)
50000,0.9984506368637085,0.9983864426612854,5.118124961853027,dpg,9,Generator(PCG64)
50000,0.9398075938224792,0.9997241497039795,42.65144729614258,maac,9,Generator(PCG64)
50000,0.9989607930183411,0.9990402460098267,12.909538269042969,dpg,9,Generator(PCG64)
50000,0.9548700451850891,0.9998375773429871,109.3162841796875,maac,9,Generator(PCG64)
50000,0.9987345933914185,0.9986973404884338,2.1685612201690674,dpg,9,Generator(PCG64)
50000,0.9360243082046509,0.9997433423995972,18.17121124267578,maac,9,Generator(PCG64)
50000,0.9995385408401489,0.9995876550674438,24.844348907470703,dpg,9,Generator(PCG64)
50000,0.9661747813224792,0.9999508261680603,212.8534698486328,maac,9,Generator(PCG64)
50000,0.9980708360671997,0.9984422326087952,2.972381114959717,dpg,9,Generator(PCG64)
50000,0.947850227355957,0.9998013973236084,25.02346420288086,maac,9,Generator(PCG64)
50000,0.9986836314201355,0.9989120364189148,55.36232376098633,dpg,9,Generator(PCG64)
50000,0.9710944294929504,0.9998343586921692,504.2857971191406,maac,9,Generator(PCG64)
50000,0.998437225818634,0.9978392720222473,8.799728393554688,dpg,9,Generator(PCG64)
50000,0.9329960942268372,0.999619722366333,72.30683898925781,maac,9,Generator(PCG64)
50000,0.9652910232543945,0.9334093928337097,0.15684117376804352,dpg,10,Generator(PCG64)
50000,0.9418298602104187,0.9945241212844849,1.4593513011932373,maac,10,Generator(PCG64)
50000,0.9972392320632935,0.996004045009613,1.1117589473724365,dpg,10,Generator(PCG64)
50000,0.9317596554756165,0.9995608925819397,9.989282608032227,maac,10,Generator(PCG64)
50000,0.9996045231819153,0.9993026852607727,49.42316818237305,dpg,10,Generator(PCG64)
50000,0.9569960832595825,0.9999488592147827,445.2090759277344,maac,10,Generator(PCG64)
50000,0.9985892176628113,0.9984479546546936,5.1107563972473145,dpg,10,Generator(PCG64)
50000,0.9318339228630066,0.9998072385787964,45.75359344482422,maac,10,Generator(PCG64)
50000,0.9988714456558228,0.9989897608757019,12.93629264831543,dpg,10,Generator(PCG64)
50000,0.9478381276130676,0.999843955039978,116.7513427734375,maac,10,Generator(PCG64)
50000,0.9996148943901062,0.9995847344398499,24.82868766784668,dpg,10,Generator(PCG64)
50000,0.9591720700263977,0.9999489784240723,225.46853637695312,maac,10,Generator(PCG64)
50000,0.9987274408340454,0.9985311031341553,2.172553777694702,dpg,10,Generator(PCG64)
50000,0.9280827641487122,0.999718964099884,19.52288818359375,maac,10,Generator(PCG64)
50000,0.9982945322990417,0.998688817024231,2.973829984664917,dpg,10,Generator(PCG64)
50000,0.9401219487190247,0.9997857213020325,26.63150978088379,maac,10,Generator(PCG64)
50000,0.9982600212097168,0.9976649880409241,8.799829483032227,dpg,10,Generator(PCG64)
