#Samples,Avg. cos sim with true grad,Avg. pairwise cos sim,Norm,Estimator,K,trial
809,0.9068835377693176,0.8592578172683716,2.9721946716308594,dpg,2,Generator(PCG64)
809,0.9684439897537231,0.9508395791053772,8.54040241241455,maac,2,Generator(PCG64)
814,0.9091435670852661,0.8697425127029419,2.9666237831115723,dpg,2,Generator(PCG64)
814,0.9699862599372864,0.956473708152771,8.238378524780273,maac,2,Generator(PCG64)
819,0.8956488370895386,0.839053750038147,2.967843532562256,dpg,2,Generator(PCG64)
819,0.9705106616020203,0.9610389471054077,8.390314102172852,maac,2,Generator(PCG64)
824,0.8927830457687378,0.8400647640228271,2.8953540325164795,dpg,2,Generator(PCG64)
824,0.9664791822433472,0.955719530582428,8.498039245605469,maac,2,Generator(PCG64)
829,0.9020255208015442,0.8555348515510559,2.9622397422790527,dpg,2,Generator(PCG64)
829,0.9707602262496948,0.956239640712738,8.404775619506836,maac,2,Generator(PCG64)
834,0.8955401182174683,0.8428712487220764,2.9113609790802,dpg,2,Generator(PCG64)
834,0.9689124226570129,0.9590536952018738,8.388961791992188,maac,2,Generator(PCG64)
839,0.9072625041007996,0.8612337112426758,2.907804012298584,dpg,2,Generator(PCG64)
839,0.9684287309646606,0.9521823525428772,8.561986923217773,maac,2,Generator(PCG64)
844,0.9008356928825378,0.8441038131713867,2.9398040771484375,dpg,2,Generator(PCG64)
844,0.9705478549003601,0.9594288468360901,8.332677841186523,maac,2,Generator(PCG64)
849,0.9030534625053406,0.8534530401229858,2.910245180130005,dpg,2,Generator(PCG64)
849,0.9713204503059387,0.9568572044372559,8.198312759399414,maac,2,Generator(PCG64)
854,0.9043003916740417,0.8582314252853394,3.0150210857391357,dpg,2,Generator(PCG64)
854,0.9724699258804321,0.9596131443977356,8.617528915405273,maac,2,Generator(PCG64)
859,0.9077075123786926,0.8715755939483643,3.0171022415161133,dpg,2,Generator(PCG64)
859,0.9724434614181519,0.9644046425819397,8.44101333618164,maac,2,Generator(PCG64)
864,0.9037481546401978,0.8623518347740173,2.895049571990967,dpg,2,Generator(PCG64)
864,0.970634937286377,0.9616026878356934,8.44809341430664,maac,2,Generator(PCG64)
869,0.9017748832702637,0.8474957942962646,2.942913055419922,dpg,2,Generator(PCG64)
869,0.9706924557685852,0.9598045945167542,8.476702690124512,maac,2,Generator(PCG64)
874,0.9080954790115356,0.885077178478241,2.9850730895996094,dpg,2,Generator(PCG64)
874,0.972381591796875,0.9605700373649597,8.297287940979004,maac,2,Generator(PCG64)
879,0.9067007303237915,0.8669569492340088,2.941242218017578,dpg,2,Generator(PCG64)
879,0.9749992489814758,0.9652842283248901,8.564237594604492,maac,2,Generator(PCG64)
884,0.9120283126831055,0.8746489882469177,3.0143232345581055,dpg,2,Generator(PCG64)
884,0.9731098413467407,0.9596381187438965,8.206160545349121,maac,2,Generator(PCG64)
889,0.9034196138381958,0.8785079717636108,2.97802734375,dpg,2,Generator(PCG64)
889,0.9751526713371277,0.9651453495025635,8.446725845336914,maac,2,Generator(PCG64)
894,0.9088197946548462,0.8705956935882568,2.9067022800445557,dpg,2,Generator(PCG64)
894,0.9711934328079224,0.9583701491355896,8.452970504760742,maac,2,Generator(PCG64)
899,0.891893744468689,0.8546825647354126,3.0233914852142334,dpg,2,Generator(PCG64)
899,0.975841224193573,0.965667188167572,8.486413955688477,maac,2,Generator(PCG64)
904,0.9065931439399719,0.8705068826675415,2.9535837173461914,dpg,2,Generator(PCG64)
904,0.9697858691215515,0.9544460773468018,8.447495460510254,maac,2,Generator(PCG64)
909,0.8932082056999207,0.8444896936416626,2.9009337425231934,dpg,2,Generator(PCG64)
909,0.9737685322761536,0.9642912745475769,8.502464294433594,maac,2,Generator(PCG64)
914,0.8984881639480591,0.8636294007301331,3.019094705581665,dpg,2,Generator(PCG64)
914,0.9715582132339478,0.9604789018630981,8.27894401550293,maac,2,Generator(PCG64)
919,0.9087516665458679,0.8809659481048584,3.006444215774536,dpg,2,Generator(PCG64)
919,0.972469687461853,0.962511420249939,8.329444885253906,maac,2,Generator(PCG64)
924,0.9036415219306946,0.8617234230041504,2.8820266723632812,dpg,2,Generator(PCG64)
924,0.9710087776184082,0.9605038166046143,8.359395027160645,maac,2,Generator(PCG64)
929,0.9126947522163391,0.8716409206390381,2.868227243423462,dpg,2,Generator(PCG64)
929,0.9770085215568542,0.9687232971191406,8.231634140014648,maac,2,Generator(PCG64)
934,0.914142906665802,0.8758255243301392,2.889559268951416,dpg,2,Generator(PCG64)
934,0.9726718664169312,0.9596362709999084,8.416946411132812,maac,2,Generator(PCG64)
939,0.9107257723808289,0.8700124025344849,2.8700499534606934,dpg,2,Generator(PCG64)
939,0.9753047227859497,0.9680691957473755,8.460986137390137,maac,2,Generator(PCG64)
944,0.8994666337966919,0.8710265159606934,2.9464821815490723,dpg,2,Generator(PCG64)
944,0.972854733467102,0.9639919996261597,8.472434043884277,maac,2,Generator(PCG64)
949,0.9073761701583862,0.869096040725708,2.8936705589294434,dpg,2,Generator(PCG64)
949,0.9740837812423706,0.9642317295074463,8.252727508544922,maac,2,Generator(PCG64)
954,0.909371018409729,0.8698800206184387,2.935058832168579,dpg,2,Generator(PCG64)
954,0.9751979112625122,0.9651764035224915,8.211956977844238,maac,2,Generator(PCG64)
959,0.9075304865837097,0.8674587607383728,2.9201385974884033,dpg,2,Generator(PCG64)
959,0.974195659160614,0.9618890285491943,8.244693756103516,maac,2,Generator(PCG64)
964,0.9101632833480835,0.8705906271934509,2.9177844524383545,dpg,2,Generator(PCG64)
964,0.9742595553398132,0.9598848223686218,8.282565116882324,maac,2,Generator(PCG64)
969,0.9175232648849487,0.8839408159255981,2.985133409500122,dpg,2,Generator(PCG64)
969,0.9746080636978149,0.9645856022834778,8.257566452026367,maac,2,Generator(PCG64)
974,0.9096064567565918,0.8744122982025146,2.9799623489379883,dpg,2,Generator(PCG64)
974,0.97096186876297,0.9603074789047241,8.499529838562012,maac,2,Generator(PCG64)
979,0.9079529047012329,0.8857994675636292,2.9512851238250732,dpg,2,Generator(PCG64)
979,0.9742761850357056,0.963100254535675,8.499751091003418,maac,2,Generator(PCG64)
984,0.9076763987541199,0.880359411239624,2.9451706409454346,dpg,2,Generator(PCG64)
984,0.974877655506134,0.963309645652771,8.330453872680664,maac,2,Generator(PCG64)
989,0.9126826524734497,0.8931999206542969,2.9005942344665527,dpg,2,Generator(PCG64)
989,0.973370373249054,0.960620105266571,8.427485466003418,maac,2,Generator(PCG64)
994,0.9086300730705261,0.8798488974571228,2.9617972373962402,dpg,2,Generator(PCG64)
994,0.9760023355484009,0.9682079553604126,8.491332054138184,maac,2,Generator(PCG64)
1000,0.9418941736221313,0.9380297064781189,2.8471996784210205,dpg,2,Generator(PCG64)
1000,0.9782881736755371,0.9739891886711121,8.250109672546387,maac,2,Generator(PCG64)
1,0.07779990881681442,-0.022140463814139366,93.24420166015625,dpg,2,Generator(PCG64)
1,0.12728630006313324,0.03385214880108833,137.04373168945312,maac,2,Generator(PCG64)
6,0.12647344172000885,-0.002955505857244134,44.27363586425781,dpg,2,Generator(PCG64)
6,0.3286397159099579,0.118278369307518,79.74256134033203,maac,2,Generator(PCG64)
11,0.22844591736793518,0.041702236980199814,35.95501708984375,dpg,2,Generator(PCG64)
11,0.38782212138175964,0.16655026376247406,67.07109069824219,maac,2,Generator(PCG64)
16,0.23969967663288116,0.10720370709896088,31.49772071838379,dpg,2,Generator(PCG64)
16,0.46765536069869995,0.23148605227470398,47.434478759765625,maac,2,Generator(PCG64)
21,0.32658031582832336,0.11288326978683472,27.4429988861084,dpg,2,Generator(PCG64)
21,0.49927788972854614,0.265940397977829,44.225868225097656,maac,2,Generator(PCG64)
26,0.3616515100002289,0.11787067353725433,28.038036346435547,dpg,2,Generator(PCG64)
26,0.5592219829559326,0.3115743100643158,39.641929626464844,maac,2,Generator(PCG64)
31,0.37715187668800354,0.13139091432094574,24.25328254699707,dpg,2,Generator(PCG64)
31,0.5845370888710022,0.3411039412021637,43.71675491333008,maac,2,Generator(PCG64)
36,0.31720611453056335,0.10620085150003433,20.84728240966797,dpg,2,Generator(PCG64)
36,0.6136642694473267,0.38436177372932434,40.64244842529297,maac,2,Generator(PCG64)
41,0.39683911204338074,0.1511532962322235,21.801841735839844,dpg,2,Generator(PCG64)
41,0.648299515247345,0.4569483995437622,34.6595458984375,maac,2,Generator(PCG64)
46,0.4219071865081787,0.19729919731616974,20.956424713134766,dpg,2,Generator(PCG64)
46,0.646675169467926,0.4250151813030243,39.506736755371094,maac,2,Generator(PCG64)
51,0.46781477332115173,0.2286815196275711,21.264623641967773,dpg,2,Generator(PCG64)
51,0.6757420301437378,0.4642203152179718,36.005165100097656,maac,2,Generator(PCG64)
56,0.42880192399024963,0.1777191013097763,18.207286834716797,dpg,2,Generator(PCG64)
56,0.7228409647941589,0.5459228754043579,35.960594177246094,maac,2,Generator(PCG64)
61,0.4842827320098877,0.24873137474060059,17.34588050842285,dpg,2,Generator(PCG64)
61,0.7632008194923401,0.6048938035964966,33.42742919921875,maac,2,Generator(PCG64)
66,0.46242156624794006,0.2033880650997162,18.284767150878906,dpg,2,Generator(PCG64)
66,0.7106350064277649,0.5188208818435669,31.961116790771484,maac,2,Generator(PCG64)
71,0.5188888311386108,0.2836126685142517,17.449262619018555,dpg,2,Generator(PCG64)
71,0.7467286586761475,0.5855494737625122,33.239524841308594,maac,2,Generator(PCG64)
76,0.5334488153457642,0.30046209692955017,16.91605567932129,dpg,2,Generator(PCG64)
76,0.742676854133606,0.5841506719589233,34.68236541748047,maac,2,Generator(PCG64)
81,0.5061014294624329,0.25395476818084717,16.183368682861328,dpg,2,Generator(PCG64)
81,0.7757028341293335,0.6284257769584656,32.351036071777344,maac,2,Generator(PCG64)
86,0.523739218711853,0.27625709772109985,15.511975288391113,dpg,2,Generator(PCG64)
86,0.7799432277679443,0.6378199458122253,30.956104278564453,maac,2,Generator(PCG64)
91,0.530124306678772,0.3171028792858124,15.480741500854492,dpg,2,Generator(PCG64)
91,0.7935882806777954,0.6599653959274292,31.053991317749023,maac,2,Generator(PCG64)
96,0.5444907546043396,0.29969826340675354,16.123737335205078,dpg,2,Generator(PCG64)
96,0.7892224788665771,0.6447720527648926,31.0975341796875,maac,2,Generator(PCG64)
101,0.5722686052322388,0.37258410453796387,15.961199760437012,dpg,2,Generator(PCG64)
101,0.7835438251495361,0.6358044743537903,32.47929000854492,maac,2,Generator(PCG64)
106,0.5748186111450195,0.3400275409221649,14.936323165893555,dpg,2,Generator(PCG64)
106,0.780388355255127,0.6237150430679321,29.685165405273438,maac,2,Generator(PCG64)
111,0.5957422852516174,0.3645121157169342,14.261041641235352,dpg,2,Generator(PCG64)
111,0.8167225122451782,0.6923123598098755,31.769115447998047,maac,2,Generator(PCG64)
116,0.5814629793167114,0.3931429982185364,14.125877380371094,dpg,2,Generator(PCG64)
116,0.8053156137466431,0.6705304980278015,32.80354309082031,maac,2,Generator(PCG64)
121,0.565594494342804,0.3292023837566376,15.350217819213867,dpg,2,Generator(PCG64)
121,0.802582859992981,0.6600593328475952,29.37815284729004,maac,2,Generator(PCG64)
126,0.6402366757392883,0.4001792073249817,14.512754440307617,dpg,2,Generator(PCG64)
126,0.8270473480224609,0.708098292350769,31.091236114501953,maac,2,Generator(PCG64)
131,0.5962308049201965,0.38088396191596985,13.454371452331543,dpg,2,Generator(PCG64)
131,0.8383649587631226,0.7225257158279419,30.544204711914062,maac,2,Generator(PCG64)
136,0.6313071250915527,0.4256049394607544,13.09416389465332,dpg,2,Generator(PCG64)
136,0.8266419172286987,0.6960785984992981,30.946979522705078,maac,2,Generator(PCG64)
141,0.6044371724128723,0.4171883761882782,14.219194412231445,dpg,2,Generator(PCG64)
141,0.820478618144989,0.7093585729598999,27.821985244750977,maac,2,Generator(PCG64)
146,0.646408200263977,0.43216603994369507,12.650606155395508,dpg,2,Generator(PCG64)
146,0.8171783685684204,0.6895044445991516,29.3417911529541,maac,2,Generator(PCG64)
151,0.6405794024467468,0.425951212644577,13.81586742401123,dpg,2,Generator(PCG64)
151,0.8257514834403992,0.7024536728858948,30.06039810180664,maac,2,Generator(PCG64)
156,0.6401288509368896,0.43622004985809326,13.824020385742188,dpg,2,Generator(PCG64)
156,0.8517830967903137,0.7555035352706909,28.326770782470703,maac,2,Generator(PCG64)
161,0.636294960975647,0.43550217151641846,13.459259033203125,dpg,2,Generator(PCG64)
161,0.8445868492126465,0.7352251410484314,28.318904876708984,maac,2,Generator(PCG64)
166,0.6542129516601562,0.46002689003944397,12.272005081176758,dpg,2,Generator(PCG64)
166,0.8416153788566589,0.752264142036438,28.7994384765625,maac,2,Generator(PCG64)
171,0.6676663756370544,0.4519070088863373,12.942541122436523,dpg,2,Generator(PCG64)
171,0.8566144108772278,0.7500227093696594,28.785058975219727,maac,2,Generator(PCG64)
176,0.6451771259307861,0.4238396883010864,12.206597328186035,dpg,2,Generator(PCG64)
176,0.8646931648254395,0.7759270668029785,29.571971893310547,maac,2,Generator(PCG64)
181,0.6982088685035706,0.5077667832374573,13.608601570129395,dpg,2,Generator(PCG64)
181,0.8570016026496887,0.7615900635719299,29.094030380249023,maac,2,Generator(PCG64)
186,0.6646557450294495,0.47224920988082886,12.865118026733398,dpg,2,Generator(PCG64)
186,0.8686929941177368,0.7847207188606262,27.665081024169922,maac,2,Generator(PCG64)
191,0.6932231187820435,0.5034246444702148,12.045809745788574,dpg,2,Generator(PCG64)
191,0.8718464970588684,0.7828977704048157,28.65924644470215,maac,2,Generator(PCG64)
196,0.6513017416000366,0.476632684469223,12.254003524780273,dpg,2,Generator(PCG64)
196,0.8741530179977417,0.796966552734375,29.364511489868164,maac,2,Generator(PCG64)
201,0.7026811242103577,0.5360766053199768,13.132423400878906,dpg,2,Generator(PCG64)
201,0.8615059852600098,0.7832842469215393,28.798110961914062,maac,2,Generator(PCG64)
206,0.6921911239624023,0.5166820883750916,12.315759658813477,dpg,2,Generator(PCG64)
206,0.869133472442627,0.7937317490577698,29.053380966186523,maac,2,Generator(PCG64)
211,0.7033921480178833,0.5227194428443909,11.993586540222168,dpg,2,Generator(PCG64)
211,0.8698099851608276,0.7908347845077515,28.685659408569336,maac,2,Generator(PCG64)
216,0.7289654612541199,0.5840493440628052,13.7852144241333,dpg,2,Generator(PCG64)
216,0.8806829452514648,0.7978177666664124,28.662134170532227,maac,2,Generator(PCG64)
221,0.6803041696548462,0.5039447546005249,12.603601455688477,dpg,2,Generator(PCG64)
221,0.8830341100692749,0.8138061761856079,27.324127197265625,maac,2,Generator(PCG64)
226,0.7120765447616577,0.5146445035934448,12.147539138793945,dpg,2,Generator(PCG64)
226,0.8929948806762695,0.8178068399429321,27.397720336914062,maac,2,Generator(PCG64)
231,0.7305320501327515,0.5495365262031555,12.449721336364746,dpg,2,Generator(PCG64)
231,0.8781520128250122,0.8079105615615845,28.867212295532227,maac,2,Generator(PCG64)
236,0.690381646156311,0.5180879235267639,12.11564826965332,dpg,2,Generator(PCG64)
236,0.881748378276825,0.8049898147583008,28.36420249938965,maac,2,Generator(PCG64)
241,0.7152583003044128,0.556131899356842,11.375356674194336,dpg,2,Generator(PCG64)
241,0.893847644329071,0.8275302648544312,27.318252563476562,maac,2,Generator(PCG64)
246,0.717359185218811,0.5470516681671143,12.199016571044922,dpg,2,Generator(PCG64)
246,0.8831592798233032,0.8159090876579285,28.00674057006836,maac,2,Generator(PCG64)
252,0.7170112729072571,0.5476023554801941,12.567010879516602,dpg,2,Generator(PCG64)
252,0.891008734703064,0.8281099796295166,27.777759552001953,maac,2,Generator(PCG64)
257,0.7368941307067871,0.5552690625190735,11.360182762145996,dpg,2,Generator(PCG64)
257,0.8923187255859375,0.8279651999473572,27.70273780822754,maac,2,Generator(PCG64)
262,0.7526556253433228,0.5942510962486267,11.987285614013672,dpg,2,Generator(PCG64)
262,0.8876667022705078,0.8275757431983948,27.879318237304688,maac,2,Generator(PCG64)
267,0.7180944681167603,0.538149356842041,11.74934196472168,dpg,2,Generator(PCG64)
267,0.8939034342765808,0.8260180950164795,27.343059539794922,maac,2,Generator(PCG64)
272,0.7133492231369019,0.526967465877533,11.263501167297363,dpg,2,Generator(PCG64)
272,0.884772777557373,0.8165028095245361,26.6795711517334,maac,2,Generator(PCG64)
277,0.7397583723068237,0.5743947625160217,12.254151344299316,dpg,2,Generator(PCG64)
277,0.894523024559021,0.8388800621032715,27.583232879638672,maac,2,Generator(PCG64)
282,0.7545445561408997,0.6018332839012146,11.543746948242188,dpg,2,Generator(PCG64)
282,0.898714542388916,0.8375450372695923,27.905920028686523,maac,2,Generator(PCG64)
287,0.7428798675537109,0.6064983010292053,11.613784790039062,dpg,2,Generator(PCG64)
287,0.9016768336296082,0.8409568667411804,27.874713897705078,maac,2,Generator(PCG64)
292,0.7542386054992676,0.5906791687011719,12.151273727416992,dpg,2,Generator(PCG64)
292,0.9036003351211548,0.8611926436424255,27.938858032226562,maac,2,Generator(PCG64)
297,0.7574378848075867,0.5916630029678345,11.57289981842041,dpg,2,Generator(PCG64)
297,0.8987285494804382,0.8543087244033813,29.067312240600586,maac,2,Generator(PCG64)
302,0.7355338931083679,0.5716031193733215,11.201921463012695,dpg,2,Generator(PCG64)
302,0.910801887512207,0.8520882725715637,27.215219497680664,maac,2,Generator(PCG64)
307,0.7671375274658203,0.6042900085449219,11.273780822753906,dpg,2,Generator(PCG64)
307,0.9038828015327454,0.8479429483413696,27.379491806030273,maac,2,Generator(PCG64)
312,0.7706949710845947,0.6210664510726929,11.15118408203125,dpg,2,Generator(PCG64)
312,0.9140585064888,0.8629286289215088,27.558948516845703,maac,2,Generator(PCG64)
317,0.7672250270843506,0.6223227381706238,11.262697219848633,dpg,2,Generator(PCG64)
317,0.9061753153800964,0.8442080020904541,26.761316299438477,maac,2,Generator(PCG64)
322,0.7594375014305115,0.6041542887687683,11.951723098754883,dpg,2,Generator(PCG64)
322,0.9009888768196106,0.8383744359016418,27.752857208251953,maac,2,Generator(PCG64)
327,0.7649255990982056,0.6030428409576416,11.645814895629883,dpg,2,Generator(PCG64)
327,0.9066436886787415,0.8553310632705688,27.064167022705078,maac,2,Generator(PCG64)
332,0.7624678611755371,0.6160136461257935,11.588811874389648,dpg,2,Generator(PCG64)
332,0.9098160862922668,0.8671178817749023,27.285083770751953,maac,2,Generator(PCG64)
337,0.7476366758346558,0.58643639087677,11.285191535949707,dpg,2,Generator(PCG64)
337,0.9005596041679382,0.8510676026344299,27.0031681060791,maac,2,Generator(PCG64)
342,0.7647207975387573,0.6310036182403564,10.70246696472168,dpg,2,Generator(PCG64)
342,0.9174695014953613,0.872892439365387,27.770381927490234,maac,2,Generator(PCG64)
347,0.7800582051277161,0.626802384853363,11.294906616210938,dpg,2,Generator(PCG64)
347,0.9142227172851562,0.8639748692512512,26.658172607421875,maac,2,Generator(PCG64)
352,0.7663710117340088,0.6149383783340454,10.947330474853516,dpg,2,Generator(PCG64)
352,0.8987746238708496,0.8458918333053589,28.933059692382812,maac,2,Generator(PCG64)
357,0.7930276393890381,0.6586562395095825,11.6958646774292,dpg,2,Generator(PCG64)
357,0.9129124879837036,0.8671555519104004,26.932083129882812,maac,2,Generator(PCG64)
362,0.7854670286178589,0.654167115688324,11.081453323364258,dpg,2,Generator(PCG64)
362,0.9108770489692688,0.8607848882675171,27.303613662719727,maac,2,Generator(PCG64)
367,0.7863561511039734,0.6513552069664001,11.059572219848633,dpg,2,Generator(PCG64)
367,0.9207509160041809,0.8800601363182068,26.771312713623047,maac,2,Generator(PCG64)
372,0.7717946767807007,0.6231145858764648,10.867570877075195,dpg,2,Generator(PCG64)
372,0.9195383191108704,0.8819258213043213,26.741008758544922,maac,2,Generator(PCG64)
377,0.7750917673110962,0.6510980129241943,10.934536933898926,dpg,2,Generator(PCG64)
377,0.9221231341362,0.873881459236145,26.76629066467285,maac,2,Generator(PCG64)
382,0.7805399298667908,0.6359527707099915,10.988027572631836,dpg,2,Generator(PCG64)
382,0.9158048629760742,0.8737174868583679,27.761524200439453,maac,2,Generator(PCG64)
387,0.7792643308639526,0.6345089077949524,10.945781707763672,dpg,2,Generator(PCG64)
387,0.9208577275276184,0.8793957829475403,26.2206974029541,maac,2,Generator(PCG64)
392,0.7866735458374023,0.6579008102416992,11.504487991333008,dpg,2,Generator(PCG64)
392,0.9103859066963196,0.8635876178741455,27.079090118408203,maac,2,Generator(PCG64)
397,0.8128701448440552,0.7089775800704956,11.000313758850098,dpg,2,Generator(PCG64)
397,0.9216445088386536,0.887855589389801,27.673620223999023,maac,2,Generator(PCG64)
402,0.7993054986000061,0.6732245087623596,11.257231712341309,dpg,2,Generator(PCG64)
402,0.9183574914932251,0.8731197118759155,27.0296688079834,maac,2,Generator(PCG64)
407,0.7877204418182373,0.6431915163993835,11.3159818649292,dpg,2,Generator(PCG64)
407,0.919030487537384,0.8799713850021362,27.444976806640625,maac,2,Generator(PCG64)
412,0.8009238243103027,0.6684489846229553,10.793611526489258,dpg,2,Generator(PCG64)
412,0.9178920984268188,0.881758451461792,26.612197875976562,maac,2,Generator(PCG64)
417,0.7901244163513184,0.6617574691772461,10.523147583007812,dpg,2,Generator(PCG64)
417,0.9146407842636108,0.8630768656730652,28.334117889404297,maac,2,Generator(PCG64)
422,0.8048236966133118,0.69636070728302,10.584212303161621,dpg,2,Generator(PCG64)
422,0.9192231893539429,0.8760674595832825,27.403682708740234,maac,2,Generator(PCG64)
427,0.7895543575286865,0.6633161902427673,10.997840881347656,dpg,2,Generator(PCG64)
427,0.9279878735542297,0.8891519904136658,27.32515525817871,maac,2,Generator(PCG64)
432,0.8112627267837524,0.6971582770347595,10.404031753540039,dpg,2,Generator(PCG64)
432,0.9274762868881226,0.8931331038475037,27.33889389038086,maac,2,Generator(PCG64)
437,0.8088253736495972,0.677915632724762,10.6483154296875,dpg,2,Generator(PCG64)
437,0.9216915965080261,0.879784882068634,27.85439109802246,maac,2,Generator(PCG64)
442,0.7890996336936951,0.6571933031082153,11.019636154174805,dpg,2,Generator(PCG64)
442,0.9194092750549316,0.8848094344139099,26.417505264282227,maac,2,Generator(PCG64)
447,0.8102706074714661,0.678407609462738,10.335336685180664,dpg,2,Generator(PCG64)
447,0.9305534362792969,0.8937915563583374,26.570791244506836,maac,2,Generator(PCG64)
452,0.8067327737808228,0.6771013140678406,10.679254531860352,dpg,2,Generator(PCG64)
452,0.9294335246086121,0.8949064612388611,26.96657943725586,maac,2,Generator(PCG64)
457,0.7990819215774536,0.6813483834266663,10.80394172668457,dpg,2,Generator(PCG64)
457,0.9302600622177124,0.8933025598526001,26.239660263061523,maac,2,Generator(PCG64)
462,0.8029386401176453,0.6943334341049194,10.669103622436523,dpg,2,Generator(PCG64)
462,0.9293983578681946,0.8969886898994446,26.422399520874023,maac,2,Generator(PCG64)
467,0.8124011158943176,0.7200347781181335,10.791790962219238,dpg,2,Generator(PCG64)
467,0.9247754216194153,0.8923206925392151,26.949214935302734,maac,2,Generator(PCG64)
472,0.8176814913749695,0.7063387632369995,10.838234901428223,dpg,2,Generator(PCG64)
472,0.9301284551620483,0.9017899632453918,26.18826675415039,maac,2,Generator(PCG64)
477,0.8082761764526367,0.693117618560791,10.70012092590332,dpg,2,Generator(PCG64)
477,0.9233460426330566,0.8934578895568848,26.721302032470703,maac,2,Generator(PCG64)
482,0.8063449859619141,0.7088343501091003,10.619054794311523,dpg,2,Generator(PCG64)
482,0.9272112846374512,0.8900389671325684,27.239643096923828,maac,2,Generator(PCG64)
487,0.8154208064079285,0.7072201371192932,10.551844596862793,dpg,2,Generator(PCG64)
487,0.925151526927948,0.8896669149398804,26.358501434326172,maac,2,Generator(PCG64)
492,0.8317319750785828,0.7143250107765198,10.314756393432617,dpg,2,Generator(PCG64)
492,0.9259032011032104,0.8954722881317139,26.868703842163086,maac,2,Generator(PCG64)
497,0.8246167302131653,0.7184179425239563,10.874074935913086,dpg,2,Generator(PCG64)
497,0.928939700126648,0.9048117995262146,26.874309539794922,maac,2,Generator(PCG64)
503,0.833143413066864,0.7349855303764343,10.69795036315918,dpg,2,Generator(PCG64)
503,0.9308764338493347,0.9045981764793396,27.13961410522461,maac,2,Generator(PCG64)
508,0.8169864416122437,0.7023927569389343,10.839028358459473,dpg,2,Generator(PCG64)
508,0.9346868395805359,0.9018169641494751,26.744014739990234,maac,2,Generator(PCG64)
513,0.8370102047920227,0.7331714034080505,10.636730194091797,dpg,2,Generator(PCG64)
513,0.9275363683700562,0.8924975991249084,26.587854385375977,maac,2,Generator(PCG64)
518,0.8352739214897156,0.7357848882675171,11.200472831726074,dpg,2,Generator(PCG64)
518,0.9383400678634644,0.9090332984924316,25.59239387512207,maac,2,Generator(PCG64)
523,0.8150579333305359,0.7279841303825378,10.381484031677246,dpg,2,Generator(PCG64)
523,0.9279800653457642,0.9064825177192688,26.869491577148438,maac,2,Generator(PCG64)
528,0.8167004585266113,0.7077019810676575,10.638216018676758,dpg,2,Generator(PCG64)
528,0.9351801872253418,0.9098446369171143,26.573583602905273,maac,2,Generator(PCG64)
533,0.8212960362434387,0.7195141315460205,10.328051567077637,dpg,2,Generator(PCG64)
533,0.9342859983444214,0.9029210209846497,25.823974609375,maac,2,Generator(PCG64)
538,0.8231045007705688,0.7176567316055298,10.361458778381348,dpg,2,Generator(PCG64)
538,0.942578136920929,0.920890212059021,26.468311309814453,maac,2,Generator(PCG64)
543,0.8211118578910828,0.7289544939994812,10.605924606323242,dpg,2,Generator(PCG64)
543,0.9399954080581665,0.9122918248176575,25.937850952148438,maac,2,Generator(PCG64)
548,0.8209368586540222,0.7259105443954468,10.464974403381348,dpg,2,Generator(PCG64)
548,0.9378499984741211,0.9148262739181519,27.70404052734375,maac,2,Generator(PCG64)
553,0.8437679409980774,0.7428171634674072,10.385623931884766,dpg,2,Generator(PCG64)
553,0.9338712692260742,0.9100379943847656,26.560321807861328,maac,2,Generator(PCG64)
558,0.8384057879447937,0.7411900162696838,10.374770164489746,dpg,2,Generator(PCG64)
558,0.9388200044631958,0.921970784664154,26.89224624633789,maac,2,Generator(PCG64)
563,0.8230020403862,0.7315748333930969,10.63823127746582,dpg,2,Generator(PCG64)
563,0.9354699850082397,0.9036164879798889,26.779687881469727,maac,2,Generator(PCG64)
568,0.8289085626602173,0.714747428894043,10.46699333190918,dpg,2,Generator(PCG64)
568,0.9432002902030945,0.9198132157325745,26.61179542541504,maac,2,Generator(PCG64)
573,0.8435236215591431,0.7520468235015869,10.892314910888672,dpg,2,Generator(PCG64)
573,0.931717574596405,0.8999722599983215,26.796123504638672,maac,2,Generator(PCG64)
578,0.834367573261261,0.7537164688110352,10.38886833190918,dpg,2,Generator(PCG64)
578,0.9419702291488647,0.917942464351654,26.74224853515625,maac,2,Generator(PCG64)
583,0.8524640202522278,0.7506938576698303,10.165738105773926,dpg,2,Generator(PCG64)
583,0.9361352920532227,0.9193982481956482,27.2917423248291,maac,2,Generator(PCG64)
588,0.838105320930481,0.7380017042160034,10.30538558959961,dpg,2,Generator(PCG64)
588,0.9357132911682129,0.9130769371986389,26.832550048828125,maac,2,Generator(PCG64)
593,0.8284740447998047,0.7398281693458557,10.298063278198242,dpg,2,Generator(PCG64)
593,0.9391559362411499,0.921602189540863,27.179676055908203,maac,2,Generator(PCG64)
598,0.8317316770553589,0.7377747297286987,10.553285598754883,dpg,2,Generator(PCG64)
598,0.9406965970993042,0.9277623295783997,26.32670021057129,maac,2,Generator(PCG64)
603,0.8398165702819824,0.7508648633956909,9.976862907409668,dpg,2,Generator(PCG64)
603,0.9400444030761719,0.9164689183235168,26.854238510131836,maac,2,Generator(PCG64)
608,0.8526779413223267,0.7733622193336487,10.442748069763184,dpg,2,Generator(PCG64)
608,0.9404025077819824,0.9220368266105652,27.10869789123535,maac,2,Generator(PCG64)
