true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-242.92626953125,54.71157455444336,-217.68258042769,0.0,-409.8218994140625,False,,,1,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-40,1623073780,7.928284168243408,7.928284168243408,28593,LOGGI004112,192.168.15.44,7.928284168243408,0,1,67d8a_00163
-240.17672729492188,54.71157455444336,-206.39176904587518,0.0,-409.8218994140625,False,,,2,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-40,1623073780,0.43503546714782715,8.363319635391235,28593,LOGGI004112,192.168.15.44,8.363319635391235,0,2,67d8a_00163
-237.1591796875,54.71157455444336,-202.23035972349106,0.0,-624.8118896484375,False,,,3,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-41,1623073781,0.33345770835876465,8.69677734375,28593,LOGGI004112,192.168.15.44,8.69677734375,0,3,67d8a_00163
-234.38467407226562,54.71157455444336,-192.33823897198934,0.0,-624.8118896484375,False,,,4,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-41,1623073781,0.28337812423706055,8.98015546798706,28593,LOGGI004112,192.168.15.44,8.98015546798706,0,4,67d8a_00163
-231.4501495361328,54.71157455444336,-211.8415256575042,0.0,-836.68798828125,False,,,5,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-41,1623073781,0.32899045944213867,9.3091459274292,28593,LOGGI004112,192.168.15.44,9.3091459274292,0,5,67d8a_00163
-228.9818878173828,54.71157455444336,-204.59439337058146,0.0,-836.68798828125,False,,,6,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-41,1623073781,0.28528761863708496,9.594433546066284,28593,LOGGI004112,192.168.15.44,9.594433546066284,0,6,67d8a_00163
-226.23202514648438,54.71157455444336,-208.03588458853707,0.0,-836.68798828125,False,,,7,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-42,1623073782,0.22884345054626465,9.823276996612549,28593,LOGGI004112,192.168.15.44,9.823276996612549,0,7,67d8a_00163
-223.7416229248047,54.71157455444336,-210.1441362169054,0.0,-836.68798828125,False,,,8,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-42,1623073782,0.2503211498260498,10.073598146438599,28593,LOGGI004112,192.168.15.44,10.073598146438599,0,8,67d8a_00163
-221.32424926757812,54.71157455444336,-211.60214329813863,0.0,-836.68798828125,False,,,9,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-42,1623073782,0.20093393325805664,10.274532079696655,28593,LOGGI004112,192.168.15.44,10.274532079696655,0,9,67d8a_00163
-218.87728881835938,54.71157455444336,-210.80778705596924,-49.33563232421875,-836.68798828125,False,,,10,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-42,1623073782,0.24044036865234375,10.514972448348999,28593,LOGGI004112,192.168.15.44,10.514972448348999,0,10,67d8a_00163
-216.52676391601562,54.71157455444336,-207.27118663787843,-49.33563232421875,-836.68798828125,False,,,11,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-43,1623073783,0.40068840980529785,10.915660858154297,28593,LOGGI004112,192.168.15.44,10.915660858154297,0,11,67d8a_00163
-214.16009521484375,54.71157455444336,-213.5463514328003,-49.33563232421875,-836.68798828125,False,,,12,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-43,1623073783,0.27075624465942383,11.18641710281372,28593,LOGGI004112,192.168.15.44,11.18641710281372,0,12,67d8a_00163
-211.83831787109375,54.71157455444336,-216.87047847747803,-49.33563232421875,-836.68798828125,False,,,13,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-43,1623073783,0.2211592197418213,11.407576322555542,28593,LOGGI004112,192.168.15.44,11.407576322555542,0,13,67d8a_00163
-209.5486602783203,54.71157455444336,-230.70595478057862,-49.33563232421875,-836.68798828125,False,,,14,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-44,1623073784,0.2327713966369629,11.640347719192505,28593,LOGGI004112,192.168.15.44,11.640347719192505,0,14,67d8a_00163
-207.41209411621094,54.71157455444336,-222.36560962677,-38.67912292480469,-803.7548217773438,False,,,15,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-44,1623073784,0.269057035446167,11.909404754638672,28593,LOGGI004112,192.168.15.44,11.909404754638672,0,15,67d8a_00163
-205.3992462158203,54.71157455444336,-228.2817600631714,-38.67912292480469,-803.7548217773438,False,,,16,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-44,1623073784,0.2359144687652588,12.14531922340393,28593,LOGGI004112,192.168.15.44,12.14531922340393,0,16,67d8a_00163
-203.4387664794922,54.71157455444336,-229.3134099960327,-38.67912292480469,-803.7548217773438,False,,,17,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-44,1623073784,0.25122523307800293,12.396544456481934,28593,LOGGI004112,192.168.15.44,12.396544456481934,0,17,67d8a_00163
-201.60488891601562,54.71157455444336,-224.59559505462647,-38.67912292480469,-803.7548217773438,False,,,18,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-45,1623073785,0.23720121383666992,12.633745670318604,28593,LOGGI004112,192.168.15.44,12.633745670318604,0,18,67d8a_00163
-199.7428436279297,54.71157455444336,-216.76654289245604,-38.67912292480469,-803.7548217773438,False,,,19,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-45,1623073785,0.34565114974975586,12.97939682006836,28593,LOGGI004112,192.168.15.44,12.97939682006836,0,19,67d8a_00163
-197.87307739257812,54.71157455444336,-221.69910140991212,-38.67912292480469,-803.7548217773438,False,,,20,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-45,1623073785,0.226182222366333,13.205579042434692,28593,LOGGI004112,192.168.15.44,13.205579042434692,0,20,67d8a_00163
-196.0535430908203,54.71157455444336,-219.8004192352295,-38.67912292480469,-803.7548217773438,False,,,21,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-45,1623073785,0.23196196556091309,13.437541007995605,28593,LOGGI004112,192.168.15.44,13.437541007995605,0,21,67d8a_00163
-194.35589599609375,54.71157455444336,-214.0022525024414,-38.67912292480469,-803.7548217773438,False,,,22,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-46,1623073786,0.22826075553894043,13.665801763534546,28593,LOGGI004112,192.168.15.44,13.665801763534546,0,22,67d8a_00163
-192.57656860351562,54.71157455444336,-215.42272323608398,-38.67912292480469,-803.7548217773438,False,,,23,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-46,1623073786,0.22167348861694336,13.88747525215149,28593,LOGGI004112,192.168.15.44,13.88747525215149,0,23,67d8a_00163
-190.88812255859375,54.71157455444336,-208.58340881347655,-38.67912292480469,-783.6888427734375,False,,,24,b1a0a28128854554ba11c754f76203a1,2021-06-07_10-49-46,1623073786,0.23205780982971191,14.119533061981201,28593,LOGGI004112,192.168.15.44,14.119533061981201,0,24,67d8a_00163
