true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-253739.125,-154.13302612304688,-344970.46875,0.0,-689940.9375,113834.21875,False,,,1,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-36,1623528276,5.752278089523315,5.752278089523315,183276,LOGGI004112,192.168.15.44,5.752278089523315,0,1,58b1f_00097
-266128.28125,-154.13302612304688,-254521.18489583334,0.0,-689940.9375,22940.095703125,False,,,2,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-36,1623528276,0.15024948120117188,5.902527570724487,183276,LOGGI004112,192.168.15.44,5.902527570724487,0,2,58b1f_00097
-258682.59375,-154.13302612304688,-273499.669921875,0.0,-689940.9375,37501.19140625,False,,,3,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-36,1623528276,0.11268901824951172,6.015216588973999,183276,LOGGI004112,192.168.15.44,6.015216588973999,0,3,58b1f_00097
-260963.671875,-154.13302612304688,-306891.3296875,0.0,-689940.9375,35036.86328125,False,,,4,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-36,1623528276,0.11072540283203125,6.12594199180603,183276,LOGGI004112,192.168.15.44,6.12594199180603,0,4,58b1f_00097
-266556.21875,-154.13302612304688,-285852.9778645833,0.0,-689940.9375,30035.19140625,False,,,5,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-36,1623528276,0.13828778266906738,6.264229774475098,183276,LOGGI004112,192.168.15.44,6.264229774475098,0,5,58b1f_00097
-258999.5625,-154.13302612304688,-287671.18191964284,0.0,-689940.9375,43105.8984375,False,,,6,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-37,1623528277,0.14425206184387207,6.40848183631897,183276,LOGGI004112,192.168.15.44,6.40848183631897,0,6,58b1f_00097
-263100.09375,-154.13302612304688,-311324.3310546875,0.0,-689940.9375,51599.41796875,False,,,7,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-37,1623528277,0.14944124221801758,6.557923078536987,183276,LOGGI004112,192.168.15.44,6.557923078536987,0,7,58b1f_00097
-273042.34375,-154.13302612304688,-297561.28211805556,0.0,-689940.9375,28946.724609375,False,,,8,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-37,1623528277,0.1451113224029541,6.703034400939941,183276,LOGGI004112,192.168.15.44,6.703034400939941,0,8,58b1f_00097
-276981.1875,-154.13302612304688,-288307.82109375,0.0,-689940.9375,29511.591796875,False,,,9,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-37,1623528277,0.2077631950378418,6.910797595977783,183276,LOGGI004112,192.168.15.44,6.910797595977783,0,9,58b1f_00097
-278947.03125,-154.13302612304688,-286347.5703125,0.0,-689940.9375,30190.466796875,False,,,10,9d43ea1f3dcf4d8187dc323442699bc0,2021-06-12_17-04-37,1623528277,0.2464919090270996,7.157289505004883,183276,LOGGI004112,192.168.15.44,7.157289505004883,0,10,58b1f_00097
