true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-242364.3125,-154.13302612304688,-283283.15625,0.0,-566566.3125,339671.96875,False,,,1,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-03,1623528603,6.98049259185791,6.98049259185791,184149,LOGGI004112,192.168.15.44,6.98049259185791,0,1,58b1f_00106
-234105.625,-154.13302612304688,-280193.0416666667,0.0,-566566.3125,90737.4609375,False,,,2,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-03,1623528603,0.13783049583435059,7.118323087692261,184149,LOGGI004112,192.168.15.44,7.118323087692261,0,2,58b1f_00106
-225876.765625,-154.13302612304688,-251422.43359375,0.0,-566566.3125,57407.2578125,False,,,3,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-03,1623528603,0.13561058044433594,7.253933668136597,184149,LOGGI004112,192.168.15.44,7.253933668136597,0,3,58b1f_00106
-225819.28125,-154.13302612304688,-258228.628125,0.0,-566566.3125,84326.0,False,,,4,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-03,1623528603,0.1603841781616211,7.414317846298218,184149,LOGGI004112,192.168.15.44,7.414317846298218,0,4,58b1f_00106
-222314.71875,-154.13302612304688,-264340.7682291667,0.0,-566566.3125,78823.625,False,,,5,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-03,1623528603,0.1890430450439453,7.603360891342163,184149,LOGGI004112,192.168.15.44,7.603360891342163,0,5,58b1f_00106
-221623.953125,-154.13302612304688,-240117.73214285713,0.0,-566566.3125,63534.95703125,False,,,6,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-03,1623528603,0.2121739387512207,7.815534830093384,184149,LOGGI004112,192.168.15.44,7.815534830093384,0,6,58b1f_00106
-222190.375,-154.13302612304688,-234828.056640625,0.0,-566566.3125,58095.3671875,False,,,7,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-04,1623528604,0.18309783935546875,7.9986326694488525,184149,LOGGI004112,192.168.15.44,7.9986326694488525,0,7,58b1f_00106
-219791.0,-154.13302612304688,-248605.61979166666,0.0,-566566.3125,62099.21484375,False,,,8,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-04,1623528604,0.16884636878967285,8.167479038238525,184149,LOGGI004112,192.168.15.44,8.167479038238525,0,8,58b1f_00106
-219995.78125,-154.13302612304688,-244164.1703125,0.0,-566566.3125,53463.71484375,False,,,9,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-04,1623528604,0.17614412307739258,8.343623161315918,184149,LOGGI004112,192.168.15.44,8.343623161315918,0,9,58b1f_00106
-213348.375,-154.13302612304688,-237966.84943181818,0.0,-566566.3125,59403.640625,False,,,10,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-04,1623528604,0.22542500495910645,8.569048166275024,184149,LOGGI004112,192.168.15.44,8.569048166275024,0,10,58b1f_00106
-222931.203125,-154.13302612304688,-244100.83072916666,0.0,-566566.3125,63920.8359375,False,,,11,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-04,1623528604,0.18741297721862793,8.756461143493652,184149,LOGGI004112,192.168.15.44,8.756461143493652,0,11,58b1f_00106
-213029.0,-154.13302612304688,-240320.67307692306,0.0,-566566.3125,70145.578125,False,,,12,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-05,1623528605,0.1890697479248047,8.945530891418457,184149,LOGGI004112,192.168.15.44,8.945530891418457,0,12,58b1f_00106
-221335.703125,-154.13302612304688,-250689.89955357142,0.0,-566566.3125,75569.1953125,False,,,13,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-05,1623528605,0.18214035034179688,9.127671241760254,184149,LOGGI004112,192.168.15.44,9.127671241760254,0,13,58b1f_00106
-220328.71875,-154.13302612304688,-243655.1125,0.0,-566566.3125,56164.8984375,False,,,14,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-05,1623528605,0.1724402904510498,9.300111532211304,184149,LOGGI004112,192.168.15.44,9.300111532211304,0,14,58b1f_00106
-215174.75,-154.13302612304688,-240935.8466796875,0.0,-566566.3125,78888.140625,False,,,15,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-05,1623528605,0.16930937767028809,9.469420909881592,184149,LOGGI004112,192.168.15.44,9.469420909881592,0,15,58b1f_00106
-213806.375,-154.13302612304688,-234867.4880514706,0.0,-566566.3125,61392.13671875,False,,,16,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-05,1623528605,0.17119622230529785,9.64061713218689,184149,LOGGI004112,192.168.15.44,9.64061713218689,0,16,58b1f_00106
-220270.75,-154.13302612304688,-236058.37760416666,0.0,-566566.3125,54224.6015625,False,,,17,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-06,1623528606,0.16840553283691406,9.809022665023804,184149,LOGGI004112,192.168.15.44,9.809022665023804,0,17,58b1f_00106
-221904.3125,-154.13302612304688,-238481.421875,0.0,-566566.3125,61514.3515625,False,,,18,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-06,1623528606,0.1644289493560791,9.973451614379883,184149,LOGGI004112,192.168.15.44,9.973451614379883,0,18,58b1f_00106
-217878.328125,-154.13302612304688,-243497.59140625,0.0,-566566.3125,66835.2890625,False,,,19,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-06,1623528606,0.16246342658996582,10.135915040969849,184149,LOGGI004112,192.168.15.44,10.135915040969849,0,19,58b1f_00106
-217446.828125,-154.13302612304688,-241443.63467261905,0.0,-566566.3125,58374.88671875,False,,,20,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-06,1623528606,0.17562294006347656,10.311537981033325,184149,LOGGI004112,192.168.15.44,10.311537981033325,0,20,58b1f_00106
-221958.359375,-154.13302612304688,-242210.51633522726,0.0,-566566.3125,63169.703125,False,,,21,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-06,1623528606,0.1665351390838623,10.478073120117188,184149,LOGGI004112,192.168.15.44,10.478073120117188,0,21,58b1f_00106
-228270.53125,-154.13302612304688,-242204.9660326087,0.0,-566566.3125,44848.328125,False,,,22,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-06,1623528606,0.16626572608947754,10.644338846206665,184149,LOGGI004112,192.168.15.44,10.644338846206665,0,22,58b1f_00106
-220649.9375,-154.13302612304688,-246066.37630208334,0.0,-566566.3125,68634.3359375,False,,,23,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-07,1623528607,0.16291284561157227,10.807251691818237,184149,LOGGI004112,192.168.15.44,10.807251691818237,0,23,58b1f_00106
-223623.53125,-154.13302612304688,-243669.426875,0.0,-566566.3125,70834.71875,False,,,24,6b859cc7c0824f9c92f740349177daab,2021-06-12_17-10-07,1623528607,0.16698884963989258,10.97424054145813,184149,LOGGI004112,192.168.15.44,10.97424054145813,0,24,58b1f_00106
