true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-474.9800109863281,66.27590942382812,-347.47447343306106,0.0,-556.0137939453125,False,,,1,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-07,1623068947,5.831580638885498,5.831580638885498,7961,LOGGI004112,192.168.15.44,5.831580638885498,0,1,67d8a_00014
-470.9847412109375,66.27590942382812,-393.17159162248885,0.0,-1231.2833251953125,False,,,2,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-07,1623068947,0.18207406997680664,6.013654708862305,7961,LOGGI004112,192.168.15.44,6.013654708862305,0,2,67d8a_00014
-467.1225891113281,66.27590942382812,-379.286387289724,0.0,-1231.2833251953125,False,,,3,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-07,1623068947,0.21020817756652832,6.223862886428833,7961,LOGGI004112,192.168.15.44,6.223862886428833,0,3,67d8a_00014
-463.2691345214844,66.27590942382812,-421.92648836461507,0.0,-1999.937255859375,False,,,4,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-07,1623068947,0.14104008674621582,6.364902973175049,7961,LOGGI004112,192.168.15.44,6.364902973175049,0,4,67d8a_00014
-459.59271240234375,66.27590942382812,-436.7345401539522,0.0,-1999.937255859375,False,,,5,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-07,1623068947,0.14030981063842773,6.505212783813477,7961,LOGGI004112,192.168.15.44,6.505212783813477,0,5,67d8a_00014
-455.9486389160156,66.27590942382812,-437.6588472460137,0.0,-1999.937255859375,False,,,6,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-08,1623068948,0.18883681297302246,6.694049596786499,7961,LOGGI004112,192.168.15.44,6.694049596786499,0,6,67d8a_00014
-452.3686828613281,66.27590942382812,-460.00205864704833,0.0,-1999.937255859375,False,,,7,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-08,1623068948,0.18802261352539062,6.88207221031189,7961,LOGGI004112,192.168.15.44,6.88207221031189,0,7,67d8a_00014
-448.93505859375,66.27590942382812,-456.36149804386093,0.0,-1999.937255859375,False,,,8,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-08,1623068948,0.18784117698669434,7.069913387298584,7961,LOGGI004112,192.168.15.44,7.069913387298584,0,8,67d8a_00014
-445.6258544921875,66.27590942382812,-447.81505240974843,0.0,-1999.937255859375,False,,,9,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-08,1623068948,0.18876361846923828,7.258677005767822,7961,LOGGI004112,192.168.15.44,7.258677005767822,0,9,67d8a_00014
-442.3901062011719,66.27590942382812,-456.09713165283205,-116.04618835449219,-1999.937255859375,False,,,10,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-08,1623068948,0.1946256160736084,7.453302621841431,7961,LOGGI004112,192.168.15.44,7.453302621841431,0,10,67d8a_00014
-439.2168884277344,66.27590942382812,-457.0362968444824,-116.04618835449219,-1999.937255859375,False,,,11,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-09,1623068949,0.1829209327697754,7.636223554611206,7961,LOGGI004112,192.168.15.44,7.636223554611206,0,11,67d8a_00014
-436.0367126464844,66.27590942382812,-459.11514114379884,-116.04618835449219,-1999.937255859375,False,,,12,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-09,1623068949,0.19244170188903809,7.828665256500244,7961,LOGGI004112,192.168.15.44,7.828665256500244,0,12,67d8a_00014
-432.9566955566406,66.27590942382812,-462.2959029388428,-111.46321868896484,-1999.937255859375,False,,,13,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-09,1623068949,0.20193052291870117,8.030595779418945,7961,LOGGI004112,192.168.15.44,8.030595779418945,0,13,67d8a_00014
-429.83709716796875,66.27590942382812,-453.5532209014893,-111.46321868896484,-1335.4141845703125,False,,,14,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-09,1623068949,0.17933917045593262,8.209934949874878,7961,LOGGI004112,192.168.15.44,8.209934949874878,0,14,67d8a_00014
-426.7097473144531,66.27590942382812,-442.65991065979006,-111.46321868896484,-1326.598388671875,False,,,15,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-09,1623068949,0.18841099739074707,8.398345947265625,7961,LOGGI004112,192.168.15.44,8.398345947265625,0,15,67d8a_00014
-423.73565673828125,66.27590942382812,-433.7450171661377,-111.46321868896484,-1326.598388671875,False,,,16,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-10,1623068950,0.19268274307250977,8.591028690338135,7961,LOGGI004112,192.168.15.44,8.591028690338135,0,16,67d8a_00014
-420.72967529296875,66.27590942382812,-420.57398628234864,-111.46321868896484,-1223.812744140625,False,,,17,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-10,1623068950,0.18070030212402344,8.771728992462158,7961,LOGGI004112,192.168.15.44,8.771728992462158,0,17,67d8a_00014
-417.86541748046875,66.27590942382812,-408.8854320526123,-111.46321868896484,-1223.812744140625,False,,,18,70ba2e772a1447f3bae16e1ae5e6ee58,2021-06-07_09-29-10,1623068950,0.1769275665283203,8.948656558990479,7961,LOGGI004112,192.168.15.44,8.948656558990479,0,18,67d8a_00014
