true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-11308.0,-131.64031982421875,-8980.06640625,0.0,-17960.1328125,10896.5205078125,False,,,1,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-51,1623530871,7.004086256027222,7.004086256027222,190777,LOGGI004112,192.168.15.44,7.004086256027222,0,1,58b1f_00161
-9898.9033203125,-131.64031982421875,-11613.7890625,0.0,-17960.1328125,6719.5849609375,False,,,2,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-51,1623530871,0.19340133666992188,7.1974875926971436,190777,LOGGI004112,192.168.15.44,7.1974875926971436,0,2,58b1f_00161
-9666.7734375,-131.64031982421875,-10447.0732421875,0.0,-17960.1328125,2892.3564453125,False,,,3,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-51,1623530871,0.18245363235473633,7.37994122505188,190777,LOGGI004112,192.168.15.44,7.37994122505188,0,3,58b1f_00161
-9202.3623046875,-131.64031982421875,-10269.262890625,0.0,-17960.1328125,2820.169189453125,False,,,4,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-51,1623530871,0.16533637046813965,7.5452775955200195,190777,LOGGI004112,192.168.15.44,7.5452775955200195,0,4,58b1f_00161
-9233.525390625,-131.64031982421875,-9986.181315104166,0.0,-17960.1328125,2884.08642578125,False,,,5,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-52,1623530872,0.16696643829345703,7.712244033813477,190777,LOGGI004112,192.168.15.44,7.712244033813477,0,5,58b1f_00161
-9025.4755859375,-131.64031982421875,-9820.08384486607,0.0,-17960.1328125,2744.885498046875,False,,,6,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-52,1623530872,0.22196149826049805,7.934205532073975,190777,LOGGI004112,192.168.15.44,7.934205532073975,0,6,58b1f_00161
-8871.013671875,-131.64031982421875,-9645.16015625,0.0,-17960.1328125,2371.741455078125,False,,,7,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-52,1623530872,0.1769852638244629,8.111190795898438,190777,LOGGI004112,192.168.15.44,8.111190795898438,0,7,58b1f_00161
-9147.3427734375,-131.64031982421875,-9626.253580729166,0.0,-17960.1328125,2794.47314453125,False,,,8,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-52,1623530872,0.1886894702911377,8.299880266189575,190777,LOGGI004112,192.168.15.44,8.299880266189575,0,8,58b1f_00161
-8916.6953125,-131.64031982421875,-9924.01298828125,0.0,-17960.1328125,2524.851318359375,False,,,9,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-52,1623530872,0.21026062965393066,8.510140895843506,190777,LOGGI004112,192.168.15.44,8.510140895843506,0,9,58b1f_00161
-8810.6640625,-131.64031982421875,-9762.904074928978,0.0,-17960.1328125,2886.920166015625,False,,,10,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-53,1623530873,0.21035552024841309,8.720496416091919,190777,LOGGI004112,192.168.15.44,8.720496416091919,0,10,58b1f_00161
-8403.9990234375,-131.64031982421875,-9705.412231445312,0.0,-17960.1328125,2309.59619140625,False,,,11,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-53,1623530873,0.18472671508789062,8.90522313117981,190777,LOGGI004112,192.168.15.44,8.90522313117981,0,11,58b1f_00161
-8465.0947265625,-131.64031982421875,-9512.985914963941,0.0,-17960.1328125,2424.380615234375,False,,,12,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-53,1623530873,0.169694185256958,9.074917316436768,190777,LOGGI004112,192.168.15.44,9.074917316436768,0,12,58b1f_00161
-8426.72265625,-131.64031982421875,-9225.944022042411,0.0,-17960.1328125,2389.622314453125,False,,,13,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-53,1623530873,0.19835567474365234,9.27327299118042,190777,LOGGI004112,192.168.15.44,9.27327299118042,0,13,58b1f_00161
-8610.22265625,-131.64031982421875,-9387.87900390625,0.0,-17960.1328125,2586.140380859375,False,,,14,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-53,1623530873,0.21077466011047363,9.484047651290894,190777,LOGGI004112,192.168.15.44,9.484047651290894,0,14,58b1f_00161
-8545.521484375,-131.64031982421875,-9333.682586669922,0.0,-17960.1328125,2166.6416015625,False,,,15,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-54,1623530874,0.2017805576324463,9.68582820892334,190777,LOGGI004112,192.168.15.44,9.68582820892334,0,15,58b1f_00161
-8487.4384765625,-131.64031982421875,-9240.72038717831,0.0,-17960.1328125,2986.05615234375,False,,,16,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-54,1623530874,0.20693063735961914,9.892758846282959,190777,LOGGI004112,192.168.15.44,9.892758846282959,0,16,58b1f_00161
-8438.51953125,-131.64031982421875,-9094.2470703125,0.0,-17960.1328125,2372.25439453125,False,,,17,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-54,1623530874,0.20673871040344238,10.099497556686401,190777,LOGGI004112,192.168.15.44,10.099497556686401,0,17,58b1f_00161
-8155.5732421875,-131.64031982421875,-8965.471371299342,0.0,-17960.1328125,2598.75927734375,False,,,18,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-54,1623530874,0.18329358100891113,10.282791137695312,190777,LOGGI004112,192.168.15.44,10.282791137695312,0,18,58b1f_00161
-8226.0439453125,-131.64031982421875,-8957.515771484375,0.0,-17960.1328125,2261.2822265625,False,,,19,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-54,1623530874,0.17046070098876953,10.453251838684082,190777,LOGGI004112,192.168.15.44,10.453251838684082,0,19,58b1f_00161
-8265.6611328125,-131.64031982421875,-8856.186453683036,0.0,-17960.1328125,2040.6519775390625,False,,,20,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-55,1623530875,0.17085576057434082,10.624107599258423,190777,LOGGI004112,192.168.15.44,10.624107599258423,0,20,58b1f_00161
-8393.3212890625,-131.64031982421875,-8994.913773970171,0.0,-17960.1328125,2255.67138671875,False,,,21,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-55,1623530875,0.1708688735961914,10.794976472854614,190777,LOGGI004112,192.168.15.44,10.794976472854614,0,21,58b1f_00161
-8363.7734375,-131.64031982421875,-8846.882472826086,0.0,-17960.1328125,2294.55126953125,False,,,22,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-55,1623530875,0.1349353790283203,10.929911851882935,190777,LOGGI004112,192.168.15.44,10.929911851882935,0,22,58b1f_00161
-8408.240234375,-131.64031982421875,-8811.30576578776,0.0,-17960.1328125,1869.8824462890625,False,,,23,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-55,1623530875,0.13106131553649902,11.060973167419434,190777,LOGGI004112,192.168.15.44,11.060973167419434,0,23,58b1f_00161
-8201.12109375,-131.64031982421875,-8836.24259765625,0.0,-17960.1328125,3077.135498046875,False,,,24,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-55,1623530875,0.1326899528503418,11.193663120269775,190777,LOGGI004112,192.168.15.44,11.193663120269775,0,24,58b1f_00161
-8164.4169921875,-131.64031982421875,-8787.493990384615,0.0,-17960.1328125,2028.1885986328125,False,,,25,76378b1d592c4d5c8223a56665a15d89,2021-06-12_17-47-55,1623530875,0.15913653373718262,11.352799654006958,190777,LOGGI004112,192.168.15.44,11.352799654006958,0,25,58b1f_00161
