true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-303.6994323730469,52.545509338378906,-237.35844976251775,0.0,-599.8519897460938,False,,,1,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-37,1623078037,7.543392896652222,7.543392896652222,45437,LOGGI004112,192.168.15.44,7.543392896652222,0,1,67d8a_00299
-299.44488525390625,52.545509338378906,-254.72236669631232,0.0,-604.375732421875,False,,,2,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-37,1623078037,0.2385718822479248,7.7819647789001465,45437,LOGGI004112,192.168.15.44,7.7819647789001465,0,2,67d8a_00299
-295.35699462890625,52.545509338378906,-266.7317408900107,0.0,-604.375732421875,False,,,3,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-38,1623078038,0.23197484016418457,8.013939619064331,45437,LOGGI004112,192.168.15.44,8.013939619064331,0,3,67d8a_00299
-291.3226013183594,52.545509338378906,-256.86098536049445,0.0,-604.375732421875,False,,,4,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-38,1623078038,0.5210967063903809,8.535036325454712,45437,LOGGI004112,192.168.15.44,8.535036325454712,0,4,67d8a_00299
-287.48687744140625,52.545509338378906,-259.91753372491576,0.0,-604.375732421875,False,,,5,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-39,1623078039,0.3338627815246582,8.86889910697937,45437,LOGGI004112,192.168.15.44,8.86889910697937,0,5,67d8a_00299
-283.7803039550781,52.545509338378906,-271.44432468101627,0.0,-1146.2803955078125,False,,,6,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-39,1623078039,0.27143049240112305,9.140329599380493,45437,LOGGI004112,192.168.15.44,9.140329599380493,0,6,67d8a_00299
-280.28619384765625,52.545509338378906,-283.29039151903606,0.0,-1146.2803955078125,False,,,7,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-39,1623078039,0.37328433990478516,9.513613939285278,45437,LOGGI004112,192.168.15.44,9.513613939285278,0,7,67d8a_00299
-276.9270935058594,52.545509338378906,-285.1792621377074,0.0,-1146.2803955078125,False,,,8,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-39,1623078039,0.24296331405639648,9.756577253341675,45437,LOGGI004112,192.168.15.44,9.756577253341675,0,8,67d8a_00299
-273.830322265625,52.545509338378906,-271.12532009921233,0.0,-1146.2803955078125,False,,,9,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-40,1623078040,0.26375675201416016,10.020334005355835,45437,LOGGI004112,192.168.15.44,10.020334005355835,0,9,67d8a_00299
-270.7008361816406,52.545509338378906,-275.74913208007814,-95.52606201171875,-1146.2803955078125,False,,,10,fcc698f195c745c3a779a646151ec035,2021-06-07_12-00-40,1623078040,0.2865169048309326,10.306850910186768,45437,LOGGI004112,192.168.15.44,10.306850910186768,0,10,67d8a_00299
