true_value,optimal_value,episode_reward_mean,episode_reward_max,episode_reward_min,grad_norm,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-2145.7744140625,-101.45944213867188,-1015.0797119140625,0.0,-2030.159423828125,344.826904296875,False,,,1,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-52,1623529252,6.791609048843384,6.791609048843384,185909,LOGGI004112,192.168.15.44,6.791609048843384,0,1,58b1f_00123
-1981.7359619140625,-101.45944213867188,-1428.6396484375,0.0,-2255.759521484375,437.10150146484375,False,,,2,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-52,1623529252,0.14337539672851562,6.934984445571899,185909,LOGGI004112,192.168.15.44,6.934984445571899,0,2,58b1f_00123
-1878.86328125,-101.45944213867188,-1464.8127746582031,0.0,-2255.759521484375,259.4703369140625,False,,,3,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-52,1623529252,0.13756394386291504,7.0725483894348145,185909,LOGGI004112,192.168.15.44,7.0725483894348145,0,3,58b1f_00123
-1831.496337890625,-101.45944213867188,-1642.4167724609374,0.0,-2352.832763671875,255.5604248046875,False,,,4,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-53,1623529253,0.16059041023254395,7.233138799667358,185909,LOGGI004112,192.168.15.44,7.233138799667358,0,4,58b1f_00123
-1805.8363037109375,-101.45944213867188,-1668.0492146809895,0.0,-2352.832763671875,294.4501037597656,False,,,5,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-53,1623529253,0.2036120891571045,7.436750888824463,185909,LOGGI004112,192.168.15.44,7.436750888824463,0,5,58b1f_00123
-1740.1484375,-101.45944213867188,-1730.2866734095983,0.0,-2352.832763671875,280.9248352050781,False,,,6,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-53,1623529253,0.22725152969360352,7.664002418518066,185909,LOGGI004112,192.168.15.44,7.664002418518066,0,6,58b1f_00123
-1690.650634765625,-101.45944213867188,-1686.0603790283203,0.0,-2352.832763671875,282.3671875,False,,,7,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-53,1623529253,0.17051124572753906,7.8345136642456055,185909,LOGGI004112,192.168.15.44,7.8345136642456055,0,7,58b1f_00123
-1656.4376220703125,-101.45944213867188,-1663.3998209635417,0.0,-2352.832763671875,248.26759338378906,False,,,8,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-53,1623529253,0.17041707038879395,8.0049307346344,185909,LOGGI004112,192.168.15.44,8.0049307346344,0,8,58b1f_00123
-1612.262451171875,-101.45944213867188,-1654.2963256835938,0.0,-2352.832763671875,274.1457824707031,False,,,9,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-54,1623529254,0.17264986038208008,8.17758059501648,185909,LOGGI004112,192.168.15.44,8.17758059501648,0,9,58b1f_00123
-1568.88330078125,-101.45944213867188,-1641.3113902698863,0.0,-2352.832763671875,248.02430725097656,False,,,10,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-54,1623529254,0.16654706001281738,8.344127655029297,185909,LOGGI004112,192.168.15.44,8.344127655029297,0,10,58b1f_00123
-1518.36572265625,-101.45944213867188,-1599.1453247070312,0.0,-2352.832763671875,232.37538146972656,False,,,11,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-54,1623529254,0.17014408111572266,8.51427173614502,185909,LOGGI004112,192.168.15.44,8.51427173614502,0,11,58b1f_00123
-1476.674072265625,-101.45944213867188,-1625.9397442157451,0.0,-2352.832763671875,205.69960021972656,False,,,12,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-54,1623529254,0.16676592826843262,8.681037664413452,185909,LOGGI004112,192.168.15.44,8.681037664413452,0,12,58b1f_00123
-1422.2567138671875,-101.45944213867188,-1623.5364728655134,0.0,-2352.832763671875,223.92103576660156,False,,,13,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-54,1623529254,0.17044425010681152,8.851481914520264,185909,LOGGI004112,192.168.15.44,8.851481914520264,0,13,58b1f_00123
-1380.84375,-101.45944213867188,-1598.8713134765626,0.0,-2352.832763671875,197.69984436035156,False,,,14,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-54,1623529254,0.1682586669921875,9.019740581512451,185909,LOGGI004112,192.168.15.44,9.019740581512451,0,14,58b1f_00123
-1353.1063232421875,-101.45944213867188,-1577.331199645996,0.0,-2352.832763671875,180.86373901367188,False,,,15,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-55,1623529255,0.17021656036376953,9.18995714187622,185909,LOGGI004112,192.168.15.44,9.18995714187622,0,15,58b1f_00123
-1293.743896484375,-101.45944213867188,-1595.9239358340992,0.0,-2352.832763671875,186.3639373779297,False,,,16,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-55,1623529255,0.1732780933380127,9.363235235214233,185909,LOGGI004112,192.168.15.44,9.363235235214233,0,16,58b1f_00123
-1259.19873046875,-101.45944213867188,-1547.0287746853298,0.0,-2352.832763671875,226.6815185546875,False,,,17,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-55,1623529255,0.16475152969360352,9.527986764907837,185909,LOGGI004112,192.168.15.44,9.527986764907837,0,17,58b1f_00123
-1223.9517822265625,-101.45944213867188,-1571.0434763055098,0.0,-2352.832763671875,169.6588592529297,False,,,18,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-55,1623529255,0.17057371139526367,9.6985604763031,185909,LOGGI004112,192.168.15.44,9.6985604763031,0,18,58b1f_00123
-1194.9451904296875,-101.45944213867188,-1526.4356201171875,0.0,-2352.832763671875,159.9145050048828,False,,,19,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-55,1623529255,0.17071127891540527,9.869271755218506,185909,LOGGI004112,192.168.15.44,9.869271755218506,0,19,58b1f_00123
-1163.9527587890625,-101.45944213867188,-1498.9772571382068,0.0,-2352.832763671875,154.2967987060547,False,,,20,d8f95dc74ec7496dab9ecde6bfde8e0a,2021-06-12_17-20-56,1623529256,0.1658475399017334,10.03511929512024,185909,LOGGI004112,192.168.15.44,10.03511929512024,0,20,58b1f_00123
